"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"22",2022-05-29,1485880,0,226171.728532822,-108117.389675878,0,0,0,0,70981.7007626804,245903.443476893,228798.448209105,23367.4162355061,78074.0478736992,80116.7627793117,17157.8602995721,71984.7352885464,0,0,103376.197676732,111172.93715962,204965.337825854,1353953.22644446,"1_96_14",3,TRUE
"23",2022-06-05,1260758,0,251228.102361974,0,0,0,0,-32490.8737309977,0,224810.410646439,227204.561704039,25093.2561853424,76587.6407991833,93483.458766439,8996.51562395591,67840.5084502964,0,0,126593.807113054,112439.371264906,204965.337825854,1386752.09701049,"1_96_14",3,TRUE
"24",2022-06-12,1785492,0,217243.429910468,0,39923.7414130283,0,0,0,0,228096.077785192,226287.139572058,25542.2424907807,74740.3194168569,87553.5153742566,8069.81463057919,63745.7139345716,0,0,122420.990469178,113269.239621211,204965.337825854,1411857.56244403,"1_96_14",3,TRUE
"25",2022-06-19,1324483,0,163548.987202373,0,75904.3972543995,-4325.07731861926,-1737.92035404488,0,0,257149.829912311,231968.508605627,27768.721307901,74094.8842286933,78397.8484566491,11855.9459004049,59743.0780324524,0,0,89250.1668979491,113436.865615733,204965.337825854,1382021.57356768,"1_96_14",3,TRUE
"26",2022-06-26,1429763,0,128838.156669474,0,51752.9981279996,-12660.68087814,-5087.36685456775,0,0,285062.14108652,251026.220143093,27838.8222439485,74371.7333798651,97160.823694781,4177.21726470297,55866.9348892893,0,0,74510.1531248802,113160.493457031,204965.337825854,1350982.98417473,"1_96_14",3,TRUE
"27",2022-07-03,1398221,0,115366.306747024,57299.5632636385,27601.5990015998,-8807.43017609741,-3539.03781187322,0,0,291286.501065197,262372.355032728,26313.5269583787,74585.5059282859,109746.51106959,16213.2700181685,52143.5142910891,0,0,84594.3747647269,112033.987623268,204965.337825854,1422175.88560158,"1_96_14",3,TRUE
"28",2022-07-10,1315327,0,97027.9162957406,0,4928.85696457139,-4954.17947405479,-1990.70876917869,-32490.8737309977,17745.4251906701,271139.155243568,259982.971676108,25748.3579809497,74476.9668145294,106728.600652541,1022.69401430166,48591.5978425319,0,0,114120.193385833,110878.618924278,204965.337825854,1297920.93083725,"1_96_14",3,TRUE
"29",2022-07-17,1252591,0,54202.6844034625,0,39923.7414130283,-1179.56654144162,-473.978278375878,0,0,234820.845925681,250733.283193506,24771.4050747935,74333.2385459167,108257.771322397,9650.66404586937,45223.3987185957,0,0,104302.214355104,110599.801626315,204965.337825854,1260130.84163071,"1_96_14",3,TRUE
"30",2022-07-24,1138504,0,-5498.02025186114,0,75904.3972543995,0,0,0,0,204465.367851127,240250.253465097,23772.8051305339,74464.5908634264,104174.75018183,1214.72863099883,42045.5442159529,0,0,112873.630637951,110588.624757649,204965.337825854,1189222.01056296,"1_96_14",3,TRUE
"31",2022-07-31,1000073,0,-55998.4162872947,0,51752.9981279996,0,0,0,0,204031.034677706,231594.219784454,24030.2528925008,74599.8507671474,101574.222882581,14046.825879274,39060.0691809526,0,0,112253.023396871,105720.931144992,204965.337825854,1107630.35027304,"1_96_14",3,TRUE
"32",2022-08-07,1094489,0,-73066.9290385826,0,27601.5990015998,0,-4834.57843943395,-32490.8737309977,0,219637.417023583,219327.937227263,25300.8288960077,74631.5576509973,93370.0643787733,17212.634417818,36265.3567320033,0,0,132151.155591942,97261.089912923,204965.337825854,1037332.59744975,"1_96_14",3,TRUE
"33",2022-08-14,989555,0,-47422.2843417019,0,4928.85696457139,-10222.9100258274,-4202.60740159945,0,0,193490.871235258,199540.928041685,24845.3392718964,74046.4607477255,100244.907623264,5142.46236995133,33656.9873060352,0,0,129428.933628331,93818.5503301069,204965.337825854,1002261.83357555,"1_96_14",3,TRUE
"34",2022-08-21,870487,0,8527.18026975227,0,0,-11009.2877201218,-2654.27835890491,0,0,143807.871771959,174588.58325438,21398.500779077,71605.8864772382,91641.5037811561,16782.4291041913,31228.4765236757,0,0,141328.269543682,93375.663047395,204965.337825854,985586.136299334,"1_96_14",3,TRUE
"35",2022-08-28,882402,0,57156.0837099199,0,0,-7156.03701807915,-1105.94931621038,0,70981.7007626804,101786.175228465,144670.740671689,17669.6964848348,67553.0312058881,90820.9108086674,5072.48029896749,28971.8965355611,0,0,155717.93967591,89209.0565883222,204965.337825854,1026313.06346247,"1_96_14",3,TRUE
"36",2022-09-04,842418,0,48342.3226571144,-5578.38139179995,0,-3302.78631603653,-31.5985518917252,0,70981.7007626804,95494.240878528,117912.449470769,15108.2787691209,64870.0653294355,95084.0888266327,115.792728439939,26878.3849712925,0,0,151377.809192374,76857.2819844365,204965.337825854,959074.98713695,"1_96_14",3,TRUE
"37",2022-09-11,833846,0,-41782.3693102707,0,39923.7414130283,-1808.66869687715,0,0,0,116316.661035704,89847.4091068028,13282.1704810998,64686.0906197044,103649.179616348,3909.95084107771,24938.5512769904,0,0,138236.781147283,65761.8107330609,204965.337825854,821926.646089806,"1_96_14",3,TRUE
"38",2022-09-18,782086,0,-172841.336588117,0,75904.3972543995,-8414.2413289502,0,-32490.8737309977,0,126480.575495745,64946.6607860328,12419.8116560515,63896.8986466732,90001.4031546607,9665.68587662999,23142.7930639657,0,0,139001.304689676,63180.7382029342,204965.337825854,659859.155004559,"1_96_14",3,TRUE
"39",2022-09-25,508056,0,-253576.081320925,0,51752.9981279996,-11559.7521061279,0,0,0,119818.627267102,57060.1346966272,11287.5580049096,62424.0409365665,71520.4622468932,5304.31187191308,21481.5359674176,0,0,157613.649498388,62957.2400888342,204965.337825854,561050.063105453,"1_96_14",3,TRUE
"40",2022-10-02,638213,0,-217628.288852161,0,27601.5990015998,-7706.50140408523,0,0,0,127947.713809209,67806.4227803351,10131.7651791643,63263.802900513,50091.7344072318,17029.8215067438,19945.4101343504,0,0,162706.247352933,62060.3366201937,204965.337825854,588215.401261882,"1_96_14",3,TRUE
"41",2022-10-09,771555,0,-96360.9424549548,-25842.6409154022,34501.9987519998,-3853.25070204262,0,0,0,139519.34783183,82243.5854321526,9358.68440071422,62258.6529324045,34943.3537480902,9831.11364573521,18525.3753540373,0,0,154534.599523574,60968.3524744129,204965.337825854,685593.567848405,"1_96_14",3,TRUE
"42",2022-10-16,654155,0,-2466.68522968157,0,51752.9981279996,-471.826616576647,-4834.57843943395,0,0,137455.187980234,94414.535656595,9643.01607598579,59177.3272119618,51675.777954705,157.148739034929,17212.805386382,0,0,158993.299217667,60693.9298896191,204965.337825854,838368.273780346,"1_96_14",3,TRUE
"43",2022-10-23,1069448,0,-20159.5628353821,0,27601.5990015998,0,-4202.60740159945,0,53236.2755720103,118994.433945824,95311.4348144413,8991.29954948708,62630.6118020688,72648.6158441013,2462.74404516091,15999.5404810726,0,0,188376.57777127,60682.8521003492,204965.337825854,887539.152516258,"1_96_14",3,TRUE
"44",2022-10-30,807437,0,-107162.964504292,0,34501.9987519998,0,-2654.27835890491,0,35490.8503813402,102180.876857799,103258.451179133,7723.39138923595,66250.8922495243,76846.7895680189,0.558451339157806,14877.9155658239,0,0,216452.183956424,76222.1226191494,204965.337825854,828954.125932445,"1_96_14",3,TRUE
"45",2022-11-06,1713793,0,-121628.554304743,461736.242166117,51752.9981279996,0,-1105.94931621038,0,88727.1259533506,139631.843844438,133704.349586776,8584.04665208972,64208.2191407416,96084.8662771304,2.24445592175898e-18,13840.7701997803,0,0,331086.509407903,100949.993512929,204965.337825854,1572537.79907416,"1_96_14",3,TRUE
"46",2022-11-13,731188,0,35625.9289089429,0,27601.5990015998,0,-31.5985518917252,0,17745.4251906701,177034.411267101,146805.714832615,9939.42105061515,60797.286534409,81720.9013696621,2057.3077665375,12881.4451771414,0,0,306640.099327959,111657.381142351,204965.337825854,1195440.66084357,"1_96_14",3,TRUE
"47",2022-11-20,2793394,0,303143.934164185,636113.796157835,4928.85696457139,0,0,0,230690.527478711,253538.122740609,203462.806408007,15490.8850881313,72114.6329058509,103671.44627064,14652.7257433415,11993.7696360987,0,0,392854.984883872,113379.634436394,204965.337825854,2561001.4607041,"1_96_14",3,TRUE
"48",2022-11-27,2009951,0,493725.348237862,0,0,0,0,-32490.8737309977,177454.251906701,263108.178259276,226581.128032831,20845.9262318429,78115.6713939205,86047.4008200589,13660.2983697587,11172.0416718864,0,0,432537.004716265,113018.405426644,204965.337825854,2088740.1191619,"1_96_14",3,TRUE
"49",2022-12-04,1584944,0,458178.734161817,0,39923.7414130283,0,0,-32490.8737309977,88727.1259533506,199162.2873164,203797.379579665,19774.6645892863,76478.7143934174,83062.2338416222,5546.08442183628,10411.0047537302,0,0,383166.806430899,111826.101017097,204965.337825854,1852529.34196701,"1_96_14",3,TRUE
"50",2022-12-11,1697501,0,219060.653658119,0,75904.3972543995,0,0,-32490.8737309977,70981.7007626804,147644.645695238,193288.516811897,17307.8424725519,76947.3256461839,67301.9594718435,17004.9347691569,9705.8216834313,0,0,331352.810606039,110823.873883258,204965.337825854,1509798.94680965,"1_96_14",3,TRUE
"51",2022-12-18,581919,0,-55158.3019836544,0,51752.9981279996,0,0,-32490.8737309977,0,102781.804833044,154924.142916737,14286.4919990326,78400.2011963118,44165.0535718118,2514.10417661193,9052.04738728856,0,0,278999.490932468,110597.572587715,204965.337825854,964790.069840221,"1_96_14",3,TRUE
"52",2022-12-25,863564,0,-202763.182681837,193531.569343991,27601.5990015998,0,0,0,212945.102288041,80651.8058154556,99431.5299242643,9934.05454769234,77338.401371665,25858.2960604767,7321.81077227292,8445.6014832417,0,0,238127.231814493,110588.614393753,204965.337825854,1093977.77196096,"1_96_14",3,TRUE
"53",2023-01-01,700012,0,-194623.996738609,105736.008654244,4928.85696457139,0,0,0,248435.952669382,72054.9155079649,77713.5129203927,6356.26415019362,79602.5785556586,17802.7577452825,7933.48416193277,7882.74129376056,0,0,301239.83022287,99820.1013439576,204965.337825854,1039848.34527746,"1_96_14",3,TRUE
"54",2023-01-08,590586,0,-122747.220229829,0,0,0,0,0,35490.8503813402,57214.8478447557,69312.6350770035,5410.21994161496,80687.7407837138,12718.6677648054,2618.41121150124,7360.03576678523,0,0,286378.90353504,81818.104457068,204965.337825854,721228.534359653,"1_96_14",3,TRUE
"55",2023-01-15,828218,0,-88741.3051475404,92274.2644409767,52245.8838244568,0,0,0,0,50220.9673703252,60254.2203095086,5121.70005365245,77068.4401627924,25709.3630153012,3927.2200959758,6874.34060901412,0,0,260306.051462241,76663.2143212287,204965.337825854,826889.698343787,"1_96_14",3,TRUE
"56",2023-01-22,777044,0,-117197.264843009,0,72454.1973791995,0,0,-32490.8737309977,0,51407.5812629705,57910.471019553,5099.00340242185,74031.1069393663,32837.3042243365,690.430644746027,6422.77481737509,0,0,226043.383017451,76449.9657779814,204965.337825854,658623.417737249,"1_96_14",3,TRUE
"57",2023-01-29,609811,0,-166019.869485694,0,48302.7982527997,0,0,0,0,52235.7191941456,60366.38435598,4213.64560946391,74239.7169533205,27809.0093920592,42.0083382365036,6002.69870691187,0,0,182816.09594721,74836.2754298768,204965.337825854,569809.820520164,"1_96_14",3,TRUE
"58",2023-02-05,593941,0,-192235.101241117,0,24151.3991263998,0,0,0,0,53094.243368223,66352.3641332632,2763.29585380752,76326.5879379933,36123.6690189427,831.461398708375,5611.69346959358,0,0,162244.526138555,71238.3961712777,204965.337825854,511467.873201501,"1_96_14",3,TRUE
"59",2023-02-12,561566,0,-189307.983275462,0,2957.31417874284,0,0,0,0,55629.8412643398,61698.854975489,1898.88840242128,79533.778573658,34567.4262229014,4.84136133034468,5247.54225315433,0,0,179479.610031003,68803.5316677406,204965.337825854,505478.983481173,"1_96_14",3,TRUE
"60",2023-02-19,619856,0,-170014.13267101,-12335.7812436551,0,0,0,-32490.8737309977,0,59725.1681602503,46194.837609947,2043.30644075353,81369.2042998219,34799.2152466744,93.3044756301482,4908.21271760891,0,0,149478.86795157,68304.2262556792,204965.337825854,437040.893338126,"1_96_14",3,TRUE
"61",2023-02-26,510636,0,-138665.020970712,0,0,0,0,0,0,63170.9664207208,37327.2696286712,2639.19108104798,82457.5711020521,33932.0610388571,25.740720763306,4591.84100613936,0,0,127400.671094842,69963.2543840555,204965.337825854,487808.883332292,"1_96_14",3,TRUE
"62",2023-03-05,676609,0,-93917.9365031172,0,27108.7133051427,0,0,0,0,62438.9166500537,47887.848810253,2745.59416851952,83808.6745935919,24444.6767988384,0.00497017414801852,4296.71705393811,0,0,116747.40896965,73588.9724910095,204965.337825854,554114.929133908,"1_96_14",3,TRUE
"63",2023-03-12,882591,0,-48288.3541503729,0,79354.5971295995,0,0,0,0,58822.1430446905,62145.23687558,2290.8734859934,83955.0092552379,45984.0815923526,1.9974901010598e-20,4021.27115126555,0,0,94793.1000283337,75953.9707619811,204965.337825854,663997.267000516,"1_96_14",3,TRUE
"64",2023-03-19,773232,0,-25415.7511353509,0,55203.1980031996,0,0,-32490.8737309977,53236.2755720103,56997.0305602336,68231.4090899017,1848.32100846909,82833.3341587709,62648.5402374361,5.02393457896361e-69,3764.06167385376,0,0,59316.0783641481,76430.4586919909,204965.337825854,667567.42031952,"1_96_14",3,TRUE
"65",2023-03-26,521967,0,-32365.9370952943,0,31051.7988767998,0,0,0,17745.4251906701,48781.7962830534,59816.9846804292,1711.73614363718,79521.3283213043,47966.6605346098,7.77974586986441e-178,3523.76389365764,0,0,58786.8324585375,76585.2372117612,204965.337825854,598090.96432502,"1_96_14",3,TRUE
"66",2023-04-02,620251,0,-45859.6631798088,0,7393.28544685709,-8335.60355952076,0,0,0,47651.7098698794,55993.3315225994,2090.70555762286,76639.2777791843,48715.9723732834,0,3299.15978490879,0,0,114603.226640179,77597.235198797,204965.337825854,584753.975259836,"1_96_14",3,TRUE
"67",2023-04-09,712058,0,-36932.2251918409,0,0,-11559.7521061279,0,-32490.8737309977,0,60208.4899787346,56310.6218152348,2667.64461712391,80070.1437075759,42011.7843201645,0,3089.12874378063,0,0,149663.733438002,78816.5649613803,204965.337825854,596820.598378885,"1_96_14",3,TRUE
"68",2023-04-16,764583,0,-5973.20009090827,0,0,-7706.50140408523,0,0,0,64744.2454363446,68506.4104771729,3225.43670958921,84304.0346785643,38738.383319318,0,2892.63914421675,0,0,152639.017688691,79120.5427719631,204965.337825854,685456.34655672,"1_96_14",3,TRUE
"69",2023-04-23,790696,0,18297.8648242416,0,0,-3853.25070204262,0,0,0,62621.7967307784,88352.4112437428,4472.04216894307,85780.9874887818,34486.552082209,0,2708.74065723185,0,0,156722.609433168,79132.7930322783,204965.337825854,733687.884785186,"1_96_14",3,TRUE
"70",2023-04-30,885338,0,18141.8836021149,0,0,-471.826616576647,0,0,0,72423.4508653032,108328.927047583,5449.00236416461,85941.3756945469,26611.6401643775,0,2536.55726599512,0,0,114461.030777082,83613.519219745,204965.337825854,722000.89821019,"1_96_14",3,TRUE
"71",2023-05-07,1354394,0,15358.0948689698,0,0,0,0,-32490.8737309977,0,94526.7381763528,133070.484077577,6562.87848872047,85955.9660646781,21716.8130429875,0,2375.2809140533,0,0,114497.035910942,90506.3440883976,204965.337825854,737044.099727535,"1_96_14",3,TRUE
"72",2023-05-14,946631,0,49771.6108267111,0,0,0,0,0,35490.8503813402,111275.036488184,138776.795963541,7543.03894614348,84676.520753945,25667.8892350489,0,2224.16572900989,0,0,174965.270484435,93034.9946566907,204965.337825854,928391.511290903,"1_96_14",3,TRUE
"73",2023-05-21,952822,0,129912.064068969,0,0,0,0,0,106472.551144021,102302.468621218,131869.314090886,7807.61780942852,80656.1133076341,27781.4577176735,0,2082.52276875667,0,0,183383.109344959,93350.1011249632,204965.337825854,1070582.65782436,"1_96_14",3,TRUE
"74",2022-01-02,654913,0,-241026.121913922,0,0,0,0,0,34644.7452386762,83216.6063710652,189953.895728844,9824.63698927388,195265.399655693,30209.0983015044,0,0,170668.766110707,0,0,0,280637.318729288,753394.34521113,"1_103_18",4,FALSE
"75",2022-01-09,1098519,0,-147512.342583855,0,119613.702125148,0,0,0,69289.4904773523,75507.5728326104,166478.667641791,7545.5397838384,196666.379830485,22084.9743955892,1712.76317313647,0,85805.3811238984,0,0,0,280637.318729288,877829.447529282,"1_103_18",4,FALSE
"76",2022-01-16,963182,0,-118463.856198343,152022.332955045,103977.924069573,0,0,0,173223.726193381,100257.997380014,178185.899138321,7038.21594696653,207591.591846729,21358.3044011532,25402.2566419291,0,5220.00016274511,0,0,0,280637.318729288,1136451.7112668,"1_103_18",4,FALSE
"77",2022-01-23,557152,0,-166032.427277772,0,65670.2678334145,0,0,0,0,94693.0605203215,185902.493619478,7572.28431391998,219291.145015837,17936.0807089102,4.17462174657231,0,10.2657869176148,0,0,0,280637.318729288,705684.66387206,"1_103_18",4,FALSE
"78",2022-01-30,594670,0,-227985.860371364,0,27362.611597256,0,0,0,0,80265.8928124916,177534.926390113,7786.49638032847,225445.307316981,11555.9922138186,1712.76317314781,62041.6386239025,0.000321013979483661,17473.963425309,0,0,280637.318729288,663831.050612286,"1_103_18",4,FALSE
"79",2022-02-06,893466,0,-254969.784354218,0,781.788902778744,22258.1619532234,0,0,0,85269.7541694408,182039.048139433,7630.68624200007,223708.950491593,17536.5221218842,25402.2566419291,105840.617132937,7.50725237363347e-11,50825.6445207475,0,0,280637.318729288,746960.964691037,"1_103_18",4,FALSE
"80",2022-02-13,836533,0,-246030.244334746,0,0,23970.3282573175,0,0,17322.3726193381,106207.651916969,192324.012045483,7826.91289245171,218058.30281425,25771.2524002,14530.6573302989,116214.983470661,6.49681404852664e-20,56744.1865307231,0,0,280637.318729288,813577.734672235,"1_103_18",4,FALSE
"81",2022-02-20,726653,0,-217888.285841885,-20323.2640741675,0,15580.7133672564,0,0,0,106251.357646793,189841.757858623,8190.33650037055,225366.703609809,23159.4377243568,43904.8974553741,125953.614198328,1.04867143988422e-31,56781.4866525245,0,0,280637.318729288,837456.073826671,"1_103_18",4,FALSE
"82",2022-02-27,884322,0,-173326.627623854,0,0,7191.09847719525,0,0,0,106386.320722303,174325.211724454,9021.396404497,234579.524576508,24948.5684406106,40337.4692757522,132198.822280598,1.61275263549828e-46,54553.4072339395,0,0,280637.318729288,890852.510241292,"1_103_18",4,FALSE
"83",2022-03-06,854156,0,-112215.030559975,0,0,513.649891228232,0,-16037.8834419052,0,113087.963734314,170288.330779058,10196.7547734442,238735.058831842,19936.0108122054,22.3153461677904,134580.57202976,1.22315536278137e-64,29885.9742523348,0,0,280637.318729288,869631.035177761,"1_103_18",4,FALSE
"84",2022-03-13,1041636,0,-55256.0007320139,0,101632.557361237,0,0,0,0,110361.062121543,194121.07943557,11061.284054908,248955.539897925,37023.7849206809,1.14615577443587e-18,135577.608065669,2.39813849033386e-86,958.763344653453,0,0,280637.318729288,1065072.99719946,"1_103_18",4,FALSE
"85",2022-03-20,1023846,0,-32650.8971676234,0,109450.446389024,0,0,-16037.8834419052,17322.3726193381,99022.9238557498,219500.267767884,9960.35757447799,261499.346817254,38586.1813156097,7894.1444874046,135743.127041745,6.44740972180598e-112,2.86017699537419e-05,0,0,280637.318729288,1130927.70601685,"1_103_18",4,FALSE
"86",2022-03-27,984190,0,-46497.5574383372,0,71142.7901528657,0,0,0,0,83344.0292602493,224057.242734424,9555.93817659582,264062.785341153,60872.744508023,42482.234001024,135179.972303449,1.27474796772433e-141,4.00191786659863e-26,0,0,280637.318729288,1124837.49776873,"1_103_18",4,FALSE
"87",2022-04-03,1024756,0,-61152.9325061881,0,32835.1339167073,0,0,-16037.8834419052,17322.3726193381,75141.3583257982,205682.839184407,9988.40564758884,260892.480043165,57394.7303863215,44325.5040772331,132399.805739683,1.00417675636092e-175,1.76901410567277e-72,0,0,280637.318729288,1039429.13272144,"1_103_18",4,FALSE
"88",2022-04-10,1010760,0,-42688.2350530987,0,2345.36670833623,0,0,0,0,80543.4976294588,189786.360497361,9170.18221840696,263987.816338327,64030.797118844,21124.4104728799,128132.122957056,1.72361016504334e-214,2.15257289092287e-162,0,0,280637.318729288,997069.637616859,"1_103_18",4,FALSE
"89",2022-04-17,1048608,0,-297.767743957479,0,0,0,-1523.38219048916,-16037.8834419052,0,83845.879132753,187356.793023179,9522.64480247211,269520.887510386,63198.1327284726,43377.2922053324,123781.69836447,3.55619811149357e-258,0,0,0,280637.318729288,1043381.61312,"1_103_18",4,FALSE
"90",2022-04-24,962334,0,26319.7201807186,0,0,0,-2896.30688068309,0,0,78167.8147504484,194336.854534029,9891.941578269,270386.127133014,51679.2955900691,48.4838964836511,119289.641272209,4.90497912634299e-307,0,0,0,280637.318729288,1027860.89078385,"1_103_18",4,FALSE
"91",2022-05-01,1008991,0,21936.1477785195,0,0,0,-1974.75469137484,0,34644.7452386762,73772.5315200987,217402.768815621,10859.7492706265,269200.473359241,46072.3293120839,1712.76317317728,114686.933500315,0,0,0,0,280637.318729288,1068951.00600627,"1_103_18",4,FALSE
"92",2022-05-08,1075978,0,23533.9967695563,0,0,0,-1053.20250206658,0,0,77758.7861462335,237542.448065241,13092.6152740409,266070.031386733,42978.807624053,25402.2566419291,110018.718418711,0,0,0,0,280637.318729288,1075981.77655372,"1_103_18",4,FALSE
"93",2022-05-15,1285122,0,80811.0616381275,0,0,0,-188.071875369032,0,0,91137.379492643,248388.406713846,11599.353973608,261003.964815154,47654.7892478566,4.17462174657231,105330.226601427,0,0,0,0,280637.318729288,1126378.60395833,"1_103_18",4,FALSE
"94",2022-05-22,1475683,0,192935.766104801,0,0,0,0,0,51967.1178580142,107343.312940623,264460.749984108,10756.6193794567,256672.237263028,44448.9511556571,14307.8027867562,100662.62331782,0,0,0,0,280637.318729288,1324192.49951955,"1_103_18",4,FALSE
"95",2022-05-29,1485880,0,297975.767207646,-178123.964586573,0,0,0,0,69289.4904773523,110974.544575316,284066.853963098,12501.2197803458,253323.073109606,42597.1717851545,43568.5302858981,96051.6200247248,0,0,0,0,280637.318729288,1312861.62535186,"1_103_18",4,FALSE
"96",2022-06-05,1260758,0,330986.932058427,0,0,0,0,-16037.8834419052,0,102408.198689039,284111.911821905,13275.8598851348,248160.169541569,51057.0014591524,23654.6780632976,91527.1401575952,0,0,0,0,280637.318729288,1409781.3269635,"1_103_18",4,FALSE
"97",2022-06-12,1785492,0,286212.950302487,0,63324.9011250783,0,0,0,0,103911.453248648,280283.223965336,13809.8824546253,242769.77398737,46831.2285282669,21092.6834127332,87113.4733813461,0,0,0,0,280637.318729288,1425986.88913518,"1_103_18",4,FALSE
"98",2022-06-19,1324483,0,215471.824236372,0,120395.491027927,9416.91467251759,-1034.39531452968,0,0,115658.778536549,286475.835871435,15359.2356270166,240674.107867885,41136.7516781557,31305.8163660728,82829.6776752944,0,0,0,0,280637.318729288,1438327.35697398,"1_103_18",4,FALSE
"99",2022-06-26,1429763,0,169741.146819038,0,82087.8347917681,27565.8774959151,-3027.95719344142,0,0,126648.314071265,302699.305613797,15116.9728438388,240994.415118291,53330.6148515407,10321.4787027988,78690.104903866,0,0,0,0,280637.318729288,1384805.42674796,"1_103_18",4,FALSE
"100",2022-07-03,1398221,0,151992.311266563,94401.3299636258,43780.1785556097,19176.262605854,-2106.40500413316,0,0,129065.464782092,314038.194590499,14419.6501282906,241557.83439362,60568.7707388423,41660.1999786273,74704.9767913062,0,0,0,0,280637.318729288,1463896.08752008,"1_103_18",4,FALSE
"101",2022-07-10,1315327,0,127831.926591067,0,7817.88902778744,10786.6477157929,-1184.8528148249,-16037.8834419052,17322.3726193381,121194.470567026,311700.80701644,14061.767931235,241187.414901224,58276.9636685114,2104.39852354627,70880.9655905986,0,0,0,0,280637.318729288,1246580.20662512,"1_103_18",4,FALSE
"102",2022-07-17,1252591,0,71410.7221738449,0,63324.9011250783,2568.24945614116,-282.107813053548,0,0,106649.7553097,302538.46149397,13260.436332338,240948.413022787,59352.6421828811,25402.2566419657,67221.7506628061,0,0,0,0,280637.318729288,1233032.79931775,"1_103_18",4,FALSE
"103",2022-07-24,1138504,0,-7243.50834341239,0,120395.491027927,0,0,0,0,94111.2978069978,293199.006354912,12720.9598344127,241292.333984406,56905.3545960696,2547.00563713386,63728.5336031777,0,0,0,0,280637.318729288,1158293.79323091,"1_103_18",4,FALSE
"104",2022-07-31,1000073,0,-73776.5553805646,0,82087.8347917681,0,0,0,0,93906.2933368313,285639.228120671,12856.2736882517,241641.275991791,55521.7853470094,36837.9675233283,60400.502536832,0,0,0,0,280637.318729288,1075751.92468521,"1_103_18",4,FALSE
"105",2022-08-07,1094489,0,-96263.9069834879,0,43780.1785556097,0,-2877.49969314619,-16037.8834419052,0,100323.425878519,275333.87095874,13662.0902347098,241783.518806986,50549.5478132438,43672.2620267508,57235.2417943286,0,0,0,0,280637.318729288,991798.164679636,"1_103_18",4,FALSE
"106",2022-08-14,989555,0,-62477.7095312649,0,7817.88902778744,22258.1619532234,-2501.35594240813,0,0,89225.7728201407,257371.487928939,13185.9553539344,239604.352698814,55138.4421446364,13038.9732626349,54229.0869935302,0,0,0,0,280637.318729288,967528.375439255,"1_103_18",4,FALSE
"107",2022-08-21,870487,0,11234.3532035596,0,0,23970.3282573175,-1579.80375309987,0,0,67792.5809309477,233966.159334739,10991.2317802818,231527.034699588,49522.9459691415,42830.0822719315,51377.428042972,0,0,0,0,280637.318729288,1002269.65946667,"1_103_18",4,FALSE
"108",2022-08-28,882402,0,75301.7541340329,0,0,15580.7133672564,-658.251563791612,0,69289.4904773523,48891.1345570792,205300.027301614,8801.3368804435,219577.697100979,49227.3959790148,12639.2287305677,48674.9640850663,0,0,0,0,280637.318729288,1033262.8097789,"1_103_18",4,FALSE
"109",2022-09-04,842418,0,63689.83769898,-9190.41249943409,0,7191.09847719525,-18.8071875369032,0,69289.4904773523,45959.5212292861,177012.517305728,7007.2888003542,211374.150801789,51918.3869346352,178.88141288354,46115.9151847591,0,0,0,0,280637.318729288,951165.18736528,"1_103_18",4,FALSE
"110",2022-09-11,833846,0,-55047.2582570122,0,63324.9011250783,3937.98249941645,0,0,0,55384.3606836984,146674.44127311,5861.77891725844,209607.55369274,57053.1058391359,9465.5806812184,43694.1958531669,0,0,0,0,280637.318729288,820593.961037098,"1_103_18",4,FALSE
"111",2022-09-18,782086,0,-227714.269193309,0,120395.491027927,18320.1794538069,0,-16037.8834419052,0,59866.8868971653,114650.997341152,5311.79382335927,205794.379902769,48149.1424740309,25445.391241616,41403.555440415,0,0,0,0,280637.318729288,676222.983696315,"1_103_18",4,FALSE
"112",2022-09-25,508056,0,-334080.337393477,0,82087.8347917681,25168.8446701834,0,0,0,56888.2174617102,103398.685744255,4579.8613801682,202376.543025055,36866.2620078343,13472.9565352002,39237.6901611962,0,0,0,0,280637.318729288,510633.877113181,"1_103_18",4,FALSE
"113",2022-10-02,638213,0,-286719.992624538,0,43780.1785556097,16779.2297801222,0,0,0,60655.5144053894,119185.87042744,4016.11065450102,205028.968950462,24275.1250218435,43320.7234295929,37190.3311211801,0,0,0,0,280637.318729288,548149.37845089,"1_103_18",4,FALSE
"114",2022-10-09,771555,0,-126953.204731334,-42575.885979475,54725.2231945121,8389.61489006112,0,0,0,65781.6339793225,139303.351345545,3580.06668520145,199203.168419422,16050.6523067516,25919.3294630579,35255.3122567377,0,0,0,0,280637.318729288,659316.580559091,"1_103_18",4,FALSE
"115",2022-10-16,654155,0,-3249.79796786347,0,82087.8347917681,1027.29978245646,-2877.49969314619,0,0,64828.3462051154,153263.648235933,3753.42382576848,192710.21008754,26298.9770709042,253.135796802782,33426.6216284787,0,0,0,0,280637.318729288,832159.518493046,"1_103_18",4,FALSE
