"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","cluster","top_sol"
"108","5_94_1",0,0.561240084048204,0.26798761490293,0.769853025776635,0.0968437603086159,0.13536300784499,0.420015400270419,0.401208971962094,0.49580846282808,0.169893028918354,0.773488343442435,0.553756807127989,0.704147935588923,0.526056411852195,2,FALSE
"109","5_94_10",0,0.463014137365437,0.293545713219812,0.884557655773244,0.0988840023713283,0.307141913938393,0.213133915748852,0.814694750521255,0.31336082136137,0.544335324038905,0.674156293443548,0.499983214665237,0.413329383354935,0.294291458980368,1,FALSE
"110","5_94_19",0,0.443346312511864,0.326952373766129,0.872709585720284,0.10264499342365,0.440808806149982,0.395942606888869,0.800278469434915,0.379158536726064,0.603306489614546,0.534098681795628,0.191503802697506,0.217855158176703,0.029679737756922,1,FALSE
"111","5_94_2",0,0.464702575801478,0.289871282043001,0.844475321004297,0.0989922228149986,0.327363376597653,0.426821702128538,0.649519945487205,0.333114763627545,0.383778692221237,0.68806640003904,0.378321619934474,0.264998158654462,0.345859476450256,1,FALSE
"112","5_95_13",0,0.464101300744047,0.290058105381107,0.84422154843791,0.0990378689178248,0.331662406919702,0.430071382846445,0.63873686741356,0.335607873404811,0.381272038528966,0.696523423152497,0.392305860460315,0.267569116041561,0.3328829714253,1,FALSE
"113","5_95_18",0,0.253283514838008,0.434419618874726,0.949286906427429,0.0933761165811152,0.805815900363771,0.0693278035110814,0.536407875630556,0.0949854138934999,0.454044179408658,0.245720547084807,0.019236804389448,0.0689503870436999,0.333510943003566,3,FALSE
"114","5_95_2",0,0.260294074476687,0.398509871205631,0.91422877648345,0.0948679928624716,0.744912065780688,0.135289447389973,0.30082498655508,0.0577941316018412,0.461999558903305,0.115065594508438,0.201731120526158,0.0927456642563422,0.23077983456939,3,FALSE
"115","5_95_5",0,0.479378828535301,0.289358885187157,0.860087961569214,0.098450331131638,0.272206213109029,0.353172652965094,0.620082988761475,0.334015639893046,0.525016342370426,0.66204520689326,0.643950411674239,0.563739465101008,0.241160812925526,1,FALSE
"116","5_95_8",0,0.635025541483357,0.260103593394992,0.733243369830584,0.0968502794777424,0.0556973275383175,0.655762042178152,0.0876486483405943,0.69187844779313,0,0.905458587356385,0.724565783780889,0.794163736365477,0.603368909496636,4,FALSE
"117","5_95_9",0,0.441088744964906,0.336445379790688,0.869483707976969,0.103706298218141,0.455336115293921,0.234013237686345,0.971831867877993,0.389428044256804,0.686703308692936,0.412104255895532,0.0504391293401762,0.177516918855082,0.0202075099485885,1,FALSE
"118","5_96_13",0,0.259078268946648,0.397932507576511,0.939239180615026,0.0927141978732832,0.813119963662075,0.162538085416282,0.206962245430243,0.106507253470955,0.42602128914712,0.137469297214435,0.426488760016395,0.257962892376208,0.327083685642453,3,FALSE
"119","5_96_14",0,0.627492370401794,0.263579858464976,0.728439023808561,0.0972934172425639,0.149283419576474,0.553051277316078,0.191714981689008,0.814858813138531,0.10522415175721,0.709894902916317,0.370679261763168,0.79001780402468,0.529320589430662,4,FALSE
"120","5_96_5",0,0.677852886643959,0.257558793524402,0.742535367023233,0.0953870343476887,0.0175421001880336,0.681331605948938,0,0.517810086759533,0.192962457252404,0.872065879609227,0.762729040105751,0.932179084379593,0.624331628825614,4,FALSE
"121","5_97_13",0,0.469599515866854,0.291144168668282,0.862066624919354,0.0987425728996241,0.326319087496095,0.367936648636178,0.63158238920637,0.363052808208718,0.552887849122066,0.698656994102578,0.515907712092305,0.475662610318711,0.279330673495161,1,FALSE
"122","5_97_16",0,0.678215330549576,0.256183457148428,0.736757024396633,0.0955427408396366,0.0451668571116416,0.670365947985838,0,0.574984716863753,0.207454788159323,0.865037257536379,0.669743451790239,0.929955809781773,0.631837253756405,4,FALSE
"123","5_97_17",0,0.525095717060372,0.270001678931448,0.808941156589041,0.0969049847629527,0.137232789827958,0.700546335889216,0.209745516088806,0.265310501755408,0.29431753841392,0.760976398810244,0.793008342746229,0.615960251736106,0.421228408914907,2,FALSE
"124","5_97_8",0,0.511861521697785,0.277780357926821,0.809708792387273,0.0971545228614846,0.180795413323582,0.530337688336754,0.247095525505043,0.338150801557134,0.4909942506,0.794592862173633,0.565600627436426,0.49925209791003,0.489057618523824,2,FALSE
"125","5_98_11",0,0.235688074136833,0.473986355410918,0.967007082916573,0.0914030151959369,0.83044906034091,0.127317301756985,0.319731018613237,0.0393508120908241,0.360029450113031,0.440508541612526,0.259063535716915,0.154901787243188,0.37746768343537,3,FALSE
"126","5_98_13",0,0.516297090619122,0.277401891123114,0.821290419654,0.0967076385464403,0.154017863482098,0.38552612861676,0.428975153379468,0.316219518180586,0.300801334169552,0.781710215663179,0.875687056798492,0.70926491639577,0.378147403352832,2,FALSE
"127","5_98_16",0,0.539397932465947,0.271830616197486,0.79873648305261,0.0973806315574187,0.115298627334358,0.49159227408028,0.537373832900102,0.326969255367035,0.0796260499237393,0.805448970667394,0.72789624077539,0.566156545135254,0.38970976174085,2,FALSE
"128","5_98_18",0,0.599931966014759,0.257591022227768,0.741803463299702,0.0963375913459017,0.06862659739551,0.735163238194185,0.11995362553228,0.567746415020676,0.204150262912723,0.902116935880625,0.556825427946447,0.848771543773418,0.629860268569966,4,FALSE
"129","5_98_9",0,0.508985394884065,0.279146535233114,0.825399000154542,0.0973692698825303,0.213720869363305,0.404308786344691,0.482296348122476,0.382005811322611,0.357001726706301,0.738870080119639,0.741965136427861,0.670861254853501,0.362850697238263,2,FALSE
"130","5_99_2",0,0.2565570828703,0.464208331765607,0.951785118556361,0.0928737105178304,0.780557294842596,0.0249350209786181,0.565023072094624,0.0904148600304856,0.468709056174539,0.295862617319923,0,0.0303423472601363,0.337756265600506,3,FALSE
"131","5_99_5",0,0.466671559980187,0.292443817550843,0.860049407996032,0.098623782666268,0.342357971527919,0.391397574283796,0.616270232662755,0.36761723922308,0.541594525209574,0.690247415996345,0.533386548848152,0.480639244482461,0.284338669570381,1,FALSE
"132","5_99_8",0,0.673648707110087,0.257806238723305,0.747176529894792,0.0953836109940169,0.0165004608786649,0.689692121222391,0,0.495636513759719,0.203757089773307,0.881077151099037,0.790144898861299,0.933845364658678,0.627880957787778,4,FALSE
