"","bing_ads_cost_alphas","bing_ads_cost_gammas","bing_ads_cost_thetas","cj_cost_alphas","cj_cost_gammas","cj_cost_thetas","dm_cost_alphas","dm_cost_gammas","dm_cost_thetas","email_campaign_delivery_alphas","email_campaign_delivery_gammas","email_campaign_delivery_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","fig_cost_alphas","fig_cost_gammas","fig_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","linkby_cost_alphas","linkby_cost_gammas","linkby_cost_thetas","mntn_cost_alphas","mntn_cost_gammas","mntn_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","sms_cost_alphas","sms_cost_gammas","sms_cost_thetas","sms_sends_alphas","sms_sends_gammas","sms_sends_thetas","tatari_cost_alphas","tatari_cost_gammas","tatari_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","tiktok_influencer_cost_alphas","tiktok_influencer_cost_gammas","tiktok_influencer_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"83",0.9995525,0.4865514,0.1362555,2.996325,0.9489952,0.054501,2.06642,0.377091,0.3475951,2.075755,0.4442476,0.0777417,0.520319,0.7010853,0.1479927,1.5997825,0.8789441,0.2841234,2.353135,0.302520756,0.1292373,0.59965925,0.4333038,0.2296965,1.47712,0.6128104,0.0570927,0.824365,0.5333576,0.376422,2.96454,0.8683517,0.2288064,2.1846175,0.940619,0.2693109,2.0910475,0.715401,0.1006752,1.72121,0.7243722,0.6852215,1.598155,0.8363078,0.0713397,2.680425,0.9556914,0.2166972,0.627935,0.745802571634,0.857755622563698,0.2376689472945,0.0767569556601673,0.279567933916511,0.548122267245516,0.279567933916511,0.0651737517910548,0,9131.92544018285,0.000150414,36469502.4741323,1e-04,0,0.0611629486083984,134.931713104248,"4_102_15",4,102,15,1934,TRUE,TRUE,5,0.0115704356014853,3,FALSE
"84",1.1607725,0.5070096,0.192615,2.9433725,0.9729562,0.0193008,2.618815,0.4253133,0.3275266,2.3551775,0.506402,0.11829,0.5131001,0.6385501,0.150102,1.660565,0.8457424,0.2342316,2.51124,0.31130535,0.0401289,0.5304735,0.36396817,0.2480961,1.3740925,0.8534242,0.01516404,1.0873,0.30800709,0.3307559,2.7122875,0.6336669,0.1810572,2.040575,0.8600602,0.2791974,2.92621,0.8128333,0.1229766,1.662975,0.8029493,0.692347,1.3240125,0.9215699,0.0589695,2.6599625,0.9270726,0.2092866,0.62852,0.745613480093215,0.890012329293344,0.170802803385245,0.0767854992078637,0.245833919164529,0.571655719096966,0.245833919164529,0.121450936012075,0,9149.75724353403,0.000150903,36469502.4741323,1e-04,0,0.0609810352325439,135.064875125885,"4_102_17",4,102,17,1936,TRUE,TRUE,2,0.0315377247431965,2,FALSE
"85",1.2556525,0.5083536,0.1871169,2.9180625,0.9591718,0.01605954,2.655925,0.5337174,0.3236392,2.557485,0.4991528,0.1254783,0.52668475,0.5932664,0.1707198,1.7375175,0.946975,0.1764693,2.437575,0.3776664,0.0805755,0.778805,0.35741582,0.2497344,1.8530925,0.9611353,0.204981,2.4080175,0.4111446,0.377007,2.522885,0.8523224,0.2512068,2.3949225,0.9206256,0.2249094,2.0522125,0.8540815,0.0954582,2.355355,0.7528034,0.7366355,1.834905,0.9614342,0.0354933,1.9991175,0.878018,0.2199339,0.6290831,0.758936235980894,0.874728303942206,0.249387808619521,0.0747477512745959,0.262359189869755,0.543892972076488,0.262359189869755,0.0785546146224105,0,9233.15465511716,0.00015319,36469502.4741323,1e-04,0,0.0656700134277344,135.211688041687,"4_102_19",4,102,19,1938,TRUE,TRUE,2,0.0160572319104964,1,TRUE
"86",1.14125,0.4948842,0.1533483,2.95306,0.9633347,0.0318504,2.5781375,0.4859886,0.3390328,2.322775,0.4561322,0.1250646,0.52129925,0.5950248,0.1524084,1.5789075,0.899949,0.2518407,2.2626875,0.3961485,0.0364884,0.8210125,0.3978404,0.2531862,2.1807875,0.93686,0.1951257,2.006795,0.4294727,0.3265257,2.432895,0.7924297,0.2933319,2.5909025,0.9052844,0.1843674,1.6777175,0.8710425,0.0737505,2.28749,0.7656575,0.726427,1.655625,0.9360732,0.0567669,2.18464,0.9464535,0.212559,0.6278927,0.76347036465585,0.861936519778996,0.281811202059567,0.0740414552802472,0.27542871174636,0.532016318502927,0.27542871174636,0.0575188945209143,0,8974.50234188624,0.000146097,36469502.4741323,1e-04,0,0.0593941211700439,135.586062908173,"4_103_5",4,103,5,1943,TRUE,TRUE,4,0.00867508932675438,3,FALSE
"87",1.59389,0.496161,0.1080837,2.8308525,0.9633025,0.01651536,2.792205,0.5857162,0.3068197,2.7588625,0.5781954,0.1131108,0.53595875,0.6377122,0.1827792,1.8498825,0.9443843,0.097848,2.4430725,0.31246672,0.0693888,0.71855475,0.3879228,0.1514724,1.43723,0.6206616,0.02934597,1.84072,0.42691,0.3685465,2.9691425,0.8732608,0.0923937,2.1897225,0.7823154,0.2859573,1.9721875,0.8235804,0.1621953,1.7538,0.9486151,0.7809325,2.24995,0.6702545,0.0454074,2.2503925,0.6895934,0.2116581,0.6338963,0.75782255491482,0.874890416961614,0.222453062752025,0.0749202144232028,0.262189376533182,0.553565413346054,0.262189376533182,0.0815336011040776,0,5440.63274892208,4.9188e-05,36469502.4741323,1e-04,0,0.0704290866851807,135.727663993835,"4_103_7",4,103,7,1945,TRUE,TRUE,3,0.0172445223249301,1,FALSE
"88",1.3570275,0.5060996,0.172452,2.8938075,0.952785,0.02667141,2.68079,0.5101183,0.3094183,2.6634225,0.5635367,0.1354836,0.511128025,0.6429454,0.1753209,1.58971,0.7158154,0.1770315,2.6775025,0.35097778,0.0340524,0.66609975,0.3582736,0.1550706,1.553515,0.6587227,0.01256784,1.5277625,0.3580692,0.3424286,2.1597725,0.7268537,0.0430104,2.4156075,0.7808937,0.2356266,2.102245,0.6396085,0.0415029,2.164265,0.7602521,0.632337,1.9514725,0.9889645,0.001194153,1.6779925,0.6991127,0.2381997,0.6275099,0.761545881076764,0.875322989882598,0.25202247268459,0.0743420579893854,0.261735717320964,0.542937595292038,0.261735717320964,0.107603747815434,0,14657.9247204168,0.000301953,36469502.4741323,1e-04,0,0.0615699291229248,135.795030117035,"4_103_8",4,103,8,1946,TRUE,TRUE,4,0.0263185574483155,1,FALSE
"89",1.40877,0.5211223,0.1966944,2.82366,0.924491,8.37135e-06,2.6141225,0.6784851,0.3222097,2.7816125,0.4706558,0.0829977,0.5701965,0.5033591,0.186834,1.8721525,0.9831013,0.0746526,2.62167,0.34016516,0.1310769,0.714049,0.305877501,0.1775898,1.744655,0.9415773,0.1777359,2.75283,0.4427846,0.4487565,2.7436125,0.9013105,0.1523937,2.154435,0.9580539,0.2917851,2.7189775,0.8020267,0.1480404,2.155925,0.7632936,0.7451815,1.876985,0.9745893,0.01491804,1.9061175,0.7041506,0.2563386,0.6316112,0.753586647392273,0.875240321950456,0.217053812027599,0.0755725860680531,0.261822475757913,0.555484054950326,0.261822475757913,0.0804849075514796,0,6351.64098454753,7.41705e-05,36469502.4741323,1e-04,0,0.0594232082366943,135.86022901535,"4_103_9",4,103,9,1947,TRUE,TRUE,2,0.0169131105681838,1,FALSE
"90",1.50124,0.4978914,0.1358265,2.933295,0.9389201,0.02481336,2.35983,0.46184,0.3191749,2.546225,0.5067023,0.0991008,0.5292345,0.5568048,0.1568715,1.6992525,0.8133205,0.1686126,2.4832575,0.30903427,0.0821742,0.55273625,0.4241457,0.2845233,2.577875,0.4827329,0.298416,2.44683,0.4690178,0.4059675,2.4927675,0.6400411,0.0051351,2.5464675,0.8342736,0.2560773,1.9929225,0.7856943,0.1292412,1.4273675,0.826589,0.7020495,1.641415,0.7343647,0.0674757,1.8912675,0.8342666,0.2335239,0.630839,0.757169285997764,0.881784009522601,0.139311082748971,0.0750211942771232,0.254863659768132,0.582409895819527,0.254863659768132,0.117309775558573,0,6511.92300591722,7.85659e-05,36469502.4741323,1e-04,0,0.0721900463104248,136.003916978836,"4_103_11",4,103,11,1949,TRUE,TRUE,3,0.0301923816624271,1,FALSE
"91",1.3453125,0.5043944,0.1826073,2.925795,0.9503119,0.01948521,2.4504175,0.4572648,0.3340351,2.3447775,0.4723715,0.0915675,0.53002175,0.6412409,0.1541466,1.6290025,0.9010921,0.2548089,2.3211125,0.3905107,0.0390957,0.8071575,0.3947618,0.2984613,1.825855,0.9533905,0.1982364,2.60023,0.382621,0.3180541,2.42052,0.7748695,0.1289994,2.411875,0.7542972,0.2224206,2.305055,0.832196,0.0905625,1.6195975,0.7472027,0.7623705,1.9859975,0.9969501,0.0352539,1.9221575,0.8726539,0.2227488,0.63041,0.757110648716555,0.867093489359103,0.287234496436002,0.0750302515608206,0.270235829900115,0.53000379148961,0.270235829900115,0.0626735959306985,0,8983.50940820064,0.000146344,36469502.4741323,1e-04,0,0.0720419883728027,136.281533956528,"4_103_15",4,103,15,1953,TRUE,TRUE,2,0.0103491832680108,3,FALSE
"92",1.0006575,0.5107238,0.1769505,2.90294,0.9575478,0.01856127,2.8520425,0.5044672,0.3166462,2.5568525,0.5363256,0.1285254,0.521217425,0.6071733,0.1722927,1.79141,0.9663517,0.1410903,2.6472625,0.31998087,0.1014174,0.64016,0.3957859,0.2547948,1.454195,0.8013799,0.1570458,1.3950925,0.3952371,0.3493893,2.82881,0.8368545,0.0867213,2.671965,0.729996,0.262479,1.7109875,0.7336514,0.1076337,2.295745,0.7872644,0.7757405,1.475955,0.9394878,0.0414756,2.86997,0.8352067,0.2288106,0.6268205,0.757805958363306,0.879722480184317,0.200785261454491,0.0749227815406637,0.257076296398167,0.561225482865789,0.257076296398167,0.122759190470819,0,7966.36730007292,0.000118451,36469502.4741323,1e-04,0,0.0588438510894775,136.476640939713,"4_103_18",4,103,18,1956,TRUE,TRUE,5,0.0318990809833595,1,FALSE
"93",1.1899175,0.5087617,0.2031825,2.958655,0.9945596,0.02389812,2.781495,0.6054954,0.2989819,2.8427025,0.6001719,0.1431204,0.5230087,0.6262091,0.1854471,1.8583425,0.9771114,0.0932406,2.32447,0.33749452,0.0627957,0.8505125,0.4100015,0.1446513,1.499335,0.5945761,0.0502536,1.5118375,0.3887894,0.30001859765,2.8549975,0.839161,0.1612461,2.37298,0.7235826,0.2315595,1.4527575,0.8788818,0.1252608,1.87061,0.9903603,0.793296,2.4059425,0.567393,0.0770022,2.34047,0.7207056,0.2295255,0.6255737,0.764484882415564,0.867650351098423,0.244230242641402,0.0738824961474777,0.269669108405708,0.545758357246184,0.269669108405708,0.0546399064031747,0,15305.4124510989,0.000319709,36469502.4741323,1e-04,0,0.0627691745758057,136.551376104355,"4_103_19",4,103,19,1957,TRUE,TRUE,1,0.00814856343876987,3,FALSE
"94",1.142835,0.4965509,0.1412892,2.956115,0.9576626,0.037629,2.29984,0.5203005,0.3490816,2.2378875,0.4361311,0.0747612,0.5489855,0.6121419,0.1575027,1.63621,0.7943029,0.2502243,2.1551575,0.32649472,0.00521808,0.63493775,0.5017757,0.2694498,1.890885,0.7999533,0.0483372,1.3660325,0.4388212,0.3330459,2.8715475,0.8240333,0.268482,2.44792,0.8965274,0.2608308,2.17364,0.8211843,0.1129845,2.30695,0.8049828,0.6783485,1.33796,0.8989032,0.02272848,2.5404125,0.7697077,0.2365101,0.6282116,0.754655866985989,0.878385383040735,0.207358694219665,0.075408448179348,0.258501275676473,0.558912715781022,0.258501275676473,0.110580620966629,0,12558.111361785,0.00024437,36469502.4741323,1e-04,0,0.0716991424560547,136.798192977905,"4_104_3",4,104,3,1960,TRUE,TRUE,4,0.0275385893376486,2,FALSE
"95",1.4865825,0.5099216,0.1865007,2.9123825,0.9590248,0.01669815,2.67124,0.4751029,0.3280003,2.421025,0.4963073,0.1256448,0.517160375,0.6173086,0.1612257,1.69738,0.9028442,0.218391,2.45688,0.35182646,0.0560856,0.73578675,0.36695199,0.2590587,1.7219975,0.9160434,0.1596726,2.4117725,0.36653843,0.3507775,2.5432175,0.8622386,0.0876966,2.5893175,0.7503702,0.2090091,1.2985875,0.8819716,0.0980952,2.5479375,0.7483948,0.753745,1.89082,0.9810391,0.033018,2.0287675,0.8602317,0.2223153,0.6285275,0.763587276775703,0.869557057675589,0.292581864565333,0.0740231543738675,0.267719555754482,0.528011929506473,0.267719555754482,0.0646730309117618,0,8868.93369014459,0.000143202,36469502.4741323,1e-04,0,0.0628209114074707,136.867471933365,"4_104_4",4,104,4,1961,TRUE,TRUE,2,0.0109935332114873,3,FALSE
"96",1.35074,0.5253223,0.2151543,2.868645,0.9637036,0.0002152275,2.8683125,0.615553,0.3067768,2.6294025,0.5584239,0.1447329,0.5138853,0.6428341,0.1719114,1.74153,0.9333992,0.1682508,2.2581875,0.36453636,0.0388269,0.847475,0.4485491,0.2203776,1.4973825,0.6481086,0.0922638,1.2045375,0.35771472,0.34143865,2.67276,0.8054224,0.218229,2.6031875,0.7200378,0.184239,1.083245,0.9167371,0.0828939,2.2151475,0.9380311,0.7788625,2.404375,0.6189459,0.0877977,2.4653075,0.785247,0.2253057,0.6301133,0.767213663251273,0.862852768907586,0.278105663140418,0.0734532317071674,0.27451325819334,0.533387038026559,0.27451325819334,0.068732315039805,0,10660.2459110444,0.000192325,36469502.4741323,1e-04,0,0.0616018772125244,137.003118991852,"4_104_6",4,104,6,1963,TRUE,TRUE,5,0.012483408691479,3,FALSE
"97",1.33597,0.5083529,0.1880985,2.90393,0.9500914,0.02409396,2.58647,0.5155608,0.3240835,2.535295,0.5055718,0.0999471,0.53912275,0.6261587,0.1705818,1.8313375,0.8997656,0.1789953,2.3541175,0.3999992,0.0838803,0.86003,0.3759031,0.1903869,1.7940825,0.930049,0.1873173,2.73763,0.43958,0.4369755,2.71224,0.8927306,0.1371543,2.2574225,0.9568653,0.2908632,2.5861175,0.7826059,0.1411617,2.1594625,0.7678926,0.7428665,1.721935,0.9496875,0.02468049,1.957795,0.8587701,0.2218047,0.6295409,0.760556408404687,0.867463876757631,0.24482810006507,0.0744961406358304,0.269859016990025,0.545542451386324,0.269859016990025,0.0678878316093743,0,9319.21407415352,0.00015555,36469502.4741323,1e-04,0,0.0600159168243408,137.143598079681,"4_104_8",4,104,8,1965,TRUE,TRUE,3,0.0124232176423908,3,FALSE
"98",1.1745975,0.5190566,0.192615,2.9433725,0.9729562,0.0193008,2.618815,0.4993453,0.3218245,2.52824,0.5123408,0.1131993,0.52761925,0.6113866,0.16281,1.72229,0.9003354,0.1795104,2.5128525,0.33310867,0.072111,0.588262,0.34990083,0.231981,1.55271,0.9014218,0.1151934,2.53815,0.4002708,0.47092,2.5806625,0.806961,0.0644097,1.798315,0.8800963,0.27591,2.8720375,0.917715,0.1534401,1.8058175,0.7570783,0.726458,1.71247,0.9941319,0.0346431,2.1046875,0.9016451,0.203172,0.6265835,0.750208552556068,0.88683515373745,0.226187772753764,0.0760888372280328,0.249359300718576,0.552234371639195,0.249359300718576,0.111787328296253,0,10796.1906204374,0.000196053,36469502.4741323,1e-04,0,0.0591168403625488,137.208673000336,"4_104_9",4,104,9,1966,TRUE,TRUE,1,0.0278996525861204,2,TRUE
"99",1.068905,0.4986901,0.1670442,2.96214,0.9636084,0.02524866,2.417625,0.4942815,0.3415189,2.311055,0.4421063,0.0761427,0.535027,0.6244381,0.1487988,1.6185,0.7010769,0.2430225,2.3133825,0.33973501,0.0462777,0.516521775,0.4336951,0.2640336,1.3099475,0.6405626,0.01981341,1.21644,0.3322007,0.31822585,2.8799225,0.6963155,0.2375169,2.40096,0.9555486,0.2694063,2.431875,0.7908358,0.1652778,2.3147175,0.9397965,0.6220685,0.7845225,0.8435577,0.01899984,2.569545,0.8363442,0.2348778,0.630122,0.752618823124469,0.883032279343553,0.0818827069726116,0.0757208517864803,0.253514506824515,0.601526443438074,0.253514506824515,0.243045446835665,0,7723.83289498356,0.0001118,36469502.4741323,1e-04,0,0.06197190284729,137.276818037033,"4_104_10",4,104,10,1967,TRUE,TRUE,5,0.0753748083055679,2,FALSE
"100",1.166915,0.5092895,0.201561,2.952705,0.9913606,0.02230902,2.7942775,0.5892092,0.3161137,2.60908,0.5330461,0.1395918,0.5237439,0.6196207,0.1825017,1.845675,0.9646612,0.1032033,2.3835075,0.33257786,0.0684564,0.793535,0.3926933,0.1552677,1.503745,0.6519768,0.0536013,1.4580125,0.3823522,0.3204626,2.8378325,0.8234467,0.1841349,2.327945,0.7776639,0.2382483,1.6218475,0.8731089,0.1244625,2.012055,0.9510826,0.7782635,2.2171925,0.6448263,0.0674118,2.4416025,0.7396105,0.2296719,0.6258953,0.758273804429008,0.867570629241353,0.266496009864978,0.0748503824173257,0.269750314838133,0.537658951137602,0.269750314838133,0.0508735786822427,0,14093.7979354623,0.000286483,36469502.4741323,1e-04,0,0.0691070556640625,137.352274894714,"4_104_11",4,104,11,1968,TRUE,TRUE,1,0.00677287224708923,3,FALSE
"101",1.2851325,0.5084481,0.1995588,2.9360275,0.9694562,0.01358568,2.5696825,0.5177084,0.3209092,2.57195,0.5089969,0.108525,0.5322775,0.6055122,0.1627617,1.7063775,0.9028372,0.1689243,2.4869125,0.31331456,0.1009182,0.630029,0.3867132,0.2230515,1.97486,0.9531476,0.0376479,1.98694,0.6943569,0.3834425,2.5264525,0.7218011,0.2626386,1.8928775,0.980498,0.2914551,2.5816975,0.8045509,0.136011,1.5482775,0.8241264,0.6789595,1.29632,0.902609,0.0499995,2.587725,0.9085408,0.2102088,0.6293837,0.749223881411915,0.88079099837979,0.166689502609776,0.0762386597955126,0.255931845222981,0.573071837641771,0.255931845222981,0.114995988056616,0,10048.6405821978,0.000175553,36469502.4741323,1e-04,0,0.0616881847381592,137.550049066544,"4_104_14",4,104,14,1971,TRUE,TRUE,3,0.0292628271952737,1,FALSE
"102",1.59389,0.496161,0.1080837,2.8308525,0.9633025,0.01651536,2.792205,0.5857162,0.3068197,2.7588625,0.5781954,0.1131108,0.53595875,0.6377122,0.1827792,1.8498825,0.9443843,0.1127067,2.40387,0.3993811,0.1082154,0.9281275,0.35624066,0.2243667,2.01488,0.9569486,0.2860473,2.264285,0.4941499,0.407483,2.54244,0.9874308,0.115911,2.4086,0.849542,0.2505267,2.3236175,0.8104029,0.1250604,1.8530225,0.7591888,0.7708325,2.30032,0.939212,0.01904853,1.1492075,0.8319888,0.217632,0.6338963,0.75867593255096,0.86353205234377,0.242108896105088,0.0747880971275917,0.273832589037903,0.546523756575688,0.273832589037903,0.0654611414015366,0,5440.63274892208,4.9188e-05,36469502.4741323,1e-04,0,0.0628049373626709,137.846167087555,"4_104_18",4,104,18,1975,TRUE,TRUE,4,0.0116303676910501,3,FALSE
"103",1.23117,0.5051182,0.1766289,2.9142775,0.9629112,0.02635962,2.7520575,0.4383662,0.3062515,2.645835,0.5810885,0.1514502,0.500470765,0.6537128,0.1722108,1.74765,0.9361215,0.1770315,2.6775025,0.35097778,0.0340524,0.66609975,0.3582736,0.1550706,1.9912875,0.9948333,0.1248168,2.3436925,0.3743855,0.408412,2.297665,0.7638928,0.115851,2.0657125,0.8343205,0.2136954,2.173835,0.9247143,0.0950799,2.06562,0.7401474,0.707619,1.828265,0.9902084,0.0479577,1.96145,0.9491569,0.1976997,0.6274172,0.76041949504041,0.883858043339983,0.255653153996543,0.0745174359638301,0.252618046077851,0.541618283399212,0.252618046077851,0.0993023113387896,0,11891.697852086,0.000226095,36469502.4741323,1e-04,0,0.0700170993804932,137.922281980515,"4_104_19",4,104,19,1976,TRUE,TRUE,1,0.0233464876264825,1,FALSE
"104",1.759755,0.4926218,0.1331895,2.8011425,0.9596835,0.02239911,2.5161275,0.4410591,0.3280645,2.3343325,0.4979145,0.09162,0.5263875,0.6495457,0.1450425,1.63166,0.8203002,0.2290014,2.536625,0.35779284,0.0600012,0.555901,0.3803257,0.207252,1.593945,0.7870544,0.0454878,1.6859525,0.36199221,0.3799565,2.6491975,0.7910927,0.1863222,2.564045,0.8907727,0.2462895,1.6160075,0.8054294,0.0473013,1.68097,0.6760379,0.685699,2.201665,0.9351464,0.0464679,1.8223075,0.9115186,0.2254809,0.6362345,0.763857270821726,0.878178794219628,0.24414956026438,0.0739808733999159,0.258720742772724,0.545787487749215,0.258720742772724,0.10114746846487,0,4217.91438027846,1.56575e-05,36469502.4741323,1e-04,0,0.0635600090026855,138.244554042816,"4_105_4",4,105,4,1980,TRUE,TRUE,3,0.0240462199897541,1,FALSE
"105",0.9613175,0.499451,0.1595817,2.9315275,0.939471,0.02847279,2.5941175,0.492899,0.3358798,2.317805,0.4481599,0.0805131,0.524136975,0.6200708,0.1616364,1.58366,0.7893854,0.1921581,2.4948375,0.34366096,0.0747276,0.68668875,0.3969773,0.1880163,1.56652,0.7926061,0.0817758,1.384465,0.3622258,0.385944,2.78439,0.7848613,0.0750552,2.48832,0.7297048,0.229827,1.1353675,0.8943518,0.1158768,2.66378,0.8133177,0.743357,1.6283925,0.9136382,0.0397395,2.818255,0.8051228,0.2313669,0.6286115,0.762679580375574,0.865034690544532,0.233292379156424,0.074165122580038,0.272320841169869,0.54969340963614,0.272320841169869,0.064967341623641,0,8420.76832575605,0.000130912,36469502.4741323,1e-04,0,0.0586559772491455,138.375660896301,"4_105_6",4,105,6,1982,TRUE,TRUE,3,0.0115379202023616,3,FALSE
"106",1.3453125,0.5043944,0.1826073,2.925795,0.9746824,0.02042253,2.7449675,0.5283001,0.3156613,2.576325,0.5460591,0.1388466,0.512646525,0.6480477,0.1702863,1.728745,0.9462491,0.1902306,2.193935,0.3792281,0.02708886,0.9137725,0.4411403,0.2244261,1.6821025,0.6884104,0.1850898,2.759295,0.427722,0.31085525,2.42052,0.7748695,0.1289994,2.411875,0.7542972,0.2224206,2.305055,0.832196,0.0905625,1.6195975,0.7472027,0.7623705,1.9859975,0.9969501,0.0352539,1.9221575,0.8726539,0.2227488,0.63041,0.753900354659315,0.864556265477985,0.277456667908979,0.0755244652590237,0.272803075688471,0.533626746152304,0.272803075688471,0.0525981329945875,0,8983.50940820064,0.000146344,36469502.4741323,1e-04,0,0.067518949508667,138.449239015579,"4_105_7",4,105,7,1983,TRUE,TRUE,2,0.00715830779243749,3,FALSE
"107",1.0006575,0.5107238,0.1769505,2.90294,0.9575478,0.01856127,2.8520425,0.5044672,0.3166462,2.5568525,0.5363256,0.1285254,0.521217425,0.6071733,0.1722927,1.79141,0.9663517,0.1410903,2.6472625,0.31998087,0.1014174,0.64016,0.3957859,0.2547948,1.454195,0.8013799,0.1570458,1.3950925,0.3952371,0.3493893,2.82881,0.8368545,0.0867213,2.671965,0.729996,0.2948952,2.4200825,0.7318454,0.1402617,2.4156775,0.7782127,0.7745065,1.8020925,0.9445502,0.0414756,2.86997,0.8352067,0.2288106,0.6268205,0.748411274792318,0.880373907739063,0.240574170203627,0.0763620805069452,0.25637918379201,0.547076830735479,0.25637918379201,0.100592465547726,0,7966.36730007292,0.000118451,36469502.4741323,1e-04,0,0.0611448287963867,138.65669298172,"4_105_10",4,105,10,1986,TRUE,TRUE,2,0.0238627069640059,1,FALSE
"108",1.2095025,0.5113503,0.2115729,2.9616825,0.9915685,0.01565805,2.7045875,0.6817765,0.312892,2.7720225,0.5346239,0.1223427,0.54398,0.5778524,0.1842543,1.8502375,0.9857942,0.0927909,2.13253,0.3588455,0.1000137,0.9406775,0.4093155,0.2203821,1.38878,0.5676177,0.1143852,1.5633,0.4181964,0.30001859765,2.8549975,0.839161,0.1612461,2.37298,0.7235826,0.2315595,1.4527575,0.8788818,0.1252608,1.87061,0.9903603,0.783491,2.411255,0.5443735,0.0670305,2.370605,0.6637942,0.2473128,0.6269063,0.76344746121244,0.862518278320835,0.230945175032437,0.0740450399541695,0.274847811729868,0.550534184282279,0.274847811729868,0.0566313304352249,0,13178.5778935239,0.000261385,36469502.4741323,1e-04,0,0.0699121952056885,138.732605934143,"4_105_11",4,105,11,1987,TRUE,TRUE,3,0.00889862874399001,3,FALSE
"109",1.577075,0.5080239,0.1882008,2.93391,0.9753348,0.0448158,2.1279125,0.5868523,0.3419035,2.3811775,0.4172864,0.0394485,0.5693785,0.6599015,0.1828395,1.76279,0.8605005,0.1906116,2.08169,0.4313655,0.01326753,0.70252575,0.5273677,0.1278261,1.89597,0.8393458,0.0769011,1.98103,0.4127028,0.3467212,2.6256875,0.7935917,0.1705746,2.52189,0.8801439,0.2487507,1.6694975,0.8130146,0.098328,2.12968,0.7896171,0.736257,1.7667125,0.9199396,0.0323496,1.8416525,0.8746258,0.2164497,0.6346793,0.769139893349216,0.860137215025033,0.249600216178257,0.0731486997999031,0.277217656841507,0.543816011460989,0.277217656841507,0.0676768305779672,0,6388.28187617793,7.51753e-05,36469502.4741323,1e-04,0,0.0614840984344482,138.800269126892,"4_105_12",4,105,12,1988,TRUE,TRUE,5,0.0123171130235231,3,FALSE
"110",1.190635,0.5109863,0.1804734,2.8892725,0.9408136,0.0121161,2.622945,0.4084153,0.3421441,2.22848,0.4408953,0.0897216,0.531758,0.6064649,0.1478805,1.63646,0.845048,0.2610318,2.672105,0.35043108,0.0809247,0.5376335,0.32102289,0.2783661,1.6904525,0.871732,0.194655,2.191615,0.33406921,0.37973,2.826725,0.8664218,0.0509067,2.5620775,0.8387501,0.2472243,2.4735675,0.8306021,0.0948927,2.43979,0.5882537,0.6802005,1.2125725,0.724928,0.01510374,2.3330975,0.9797343,0.207069,0.6311513,0.759927094011116,0.88815448598024,0.0661961675856192,0.074593973135242,0.24790146163318,0.6066433847835,0.24790146163318,0.170468776808063,0,3919.18536250968,7.46548e-06,36469502.4741323,1e-04,0,0.0621709823608398,139.138145923615,"4_105_17",4,105,17,1993,TRUE,TRUE,3,0.0493538451230387,2,FALSE
"111",1.4240975,0.4995,0.1021203,2.8534625,0.8857663,0.01877046,1.9957775,0.5918475,0.3547558,2.3512025,0.4015994,0.02200785,0.58267175,0.6508232,0.1776663,1.8083525,0.9458543,0.1273059,2.4910625,0.301583946,0.0612471,0.71445875,0.4074948,0.1508223,1.3776525,0.6128104,0.0570927,0.824365,0.5333576,0.376422,2.96454,0.8683517,0.2288064,2.1846175,0.940619,0.2693109,2.0910475,0.8174449,0.0982917,1.5689075,0.8827675,0.7482325,2.2273525,0.666149,0.0644646,2.47838,0.8980058,0.2362923,0.6316973,0.749139222273125,0.857599387781981,0.231836698553908,0.0762515273577923,0.279721424159679,0.550214989548179,0.279721424159679,0.0642569548873175,0,9975.34421259478,0.000173543,36469502.4741323,1e-04,0,0.0603561401367188,139.204397916794,"4_105_18",4,105,18,1994,TRUE,TRUE,5,0.0113162124018197,3,FALSE
"112",1.1607725,0.5070096,0.192615,2.9433725,0.9729562,0.0193008,2.618815,0.4993453,0.3218245,2.52824,0.5123408,0.1131993,0.52761925,0.6113866,0.16281,1.72229,0.9003354,0.1795104,2.5128525,0.33310867,0.072111,0.588262,0.34990083,0.231981,1.55271,0.9014218,0.0734316,1.1207975,0.36093717,0.3679705,2.6918475,0.7462416,0.1810572,2.040575,0.8600602,0.2791974,2.92621,0.8128333,0.1229766,1.829085,0.8029493,0.692347,1.3240125,0.9215699,0.0589695,2.6599625,0.9270726,0.2092866,0.62852,0.748047771090059,0.884659594851412,0.170966010791933,0.0764172258235882,0.251744817499466,0.571599458029544,0.251744817499466,0.107645308939801,0,9149.75724353403,0.000150903,36469502.4741323,1e-04,0,0.063370943069458,139.389092922211,"4_106_1",4,106,1,1996,TRUE,TRUE,1,0.0266463364786914,NA,NA
