"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","sms_sends","email_campaign_delivery","email_flow_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"5259",2022-01-16,963182,0,-70050.8977822113,68914.7676099169,-27651.4783673649,0,0,0,151116.074644601,593911.847743517,179989.038735739,0,13450.5013785159,88827.9176972247,0,0,12265.606073689,0,10098.7101507446,1861.68696882831,0,0,466.60467952521,37933.4831867559,0,0,0,1061133.86271948,"3_103_11",7,FALSE
"5260",2022-01-23,557152,0,-98179.4866806837,0,-17464.091600441,0,0,0,0,522777.253803281,160323.434592941,0,22270.5139378699,80196.3650752748,0,0,2337.96984125078,0,10091.5002508453,581.678394520723,0,0,4181.44768384957,38476.099774357,0,0,0,725592.685073066,"3_103_11",7,FALSE
"5261",2022-01-30,594670,0,-134814.235440086,0,-7276.70483351708,0,0,0,0,504417.308178845,153392.089666052,0,24153.6650401191,58114.4283466469,0,0,417.119884229722,5692.69127620304,16175.3506124779,852.484968694191,0,0,26.7152263981232,75602.8027850623,0,0,0,696753.715711126,"3_103_11",7,FALSE
"5262",2022-02-06,893466,0,-150770.563060563,0,-207.905852386202,-26646.8577144154,0,0,0,551897.372966829,178153.181567763,0,17633.1299113932,94804.7598481835,0,0,73.5084636944759,8416.12167986021,19641.1104552731,1818.12739979865,0,0,103992.437767363,43643.498933105,0,0,0,842447.922365899,"3_103_11",7,FALSE
"5263",2022-02-13,836533,0,-145484.370088121,0,0,-28696.6160001397,0,0,15111.6074644601,595143.809042418,176216.179477875,0,13378.0382413765,105292.005276436,0,0,12.9260092306749,8816.4262454109,19972.8023804381,287.517572047074,0,0,73797.1682335088,17008.3605958489,0,0,0,850855.85445079,"3_103_11",7,FALSE
"5264",2022-02-20,726653,0,-128843.265188801,-9212.94255601509,0,-18652.8004000908,0,0,0,557519.069356369,164265.46792154,0,30900.9734776517,87329.6359951984,0,0,2.27208415815092,8917.5185521314,20003.354749082,403.919773578521,0,0,3362.0877880681,27758.4414907615,0,0,0,743753.733043632,"3_103_11",7,FALSE
"5265",2022-02-27,884322,0,-102492.745587188,0,0,-8608.9848000419,0,0,0,571860.713017785,141953.852025545,0,37964.5781508642,94096.2915446176,0,0,0.399351182828079,5882.85948177597,29174.9594077375,455.3966514315,0,0,10775.5052385768,24497.2729663185,0,0,0,805560.097448604,"3_103_11",7,FALSE
"5266",2022-03-06,854156,0,-66355.7973515847,0,0,-614.927485717279,0,3710.44626854244,0,591173.717619493,163460.920551241,0,39459.1517370678,77190.2307656093,0,0,0.0701908288064809,757.744113016714,33981.4297608497,335.569643829395,0,0,2187.45276082221,29687.2401163754,0,0,0,874973.248690373,"3_103_11",7,FALSE
"5267",2022-03-13,1041636,0,-32674.3749811028,0,-27027.7608102063,0,0,0,0,566975.635102327,200975.587499482,0,67810.5002493885,119413.657488214,0,0,0.0123368662967687,47.9597674481799,34428.0176986493,351.442817291347,0,0,125539.831369867,31012.0298383201,0,0,0,1086852.53837654,"3_103_11",7,FALSE
"5268",2022-03-20,1023846,0,-19307.3628816978,0,-29106.8193340683,0,0,3710.44626854244,15111.6074644601,538970.590906891,215996.747986874,0,89890.858348818,107430.827209389,0,0,0.00216834900917524,2.83576102775045,34469.0416324958,849.457792315857,0,0,92724.6343239033,48508.96261744,0,0,0,1099251.83026474,"3_103_11",7,FALSE
"5269",2022-03-27,984190,0,-27495.2694244729,0,-18919.4325671444,0,0,0,0,509137.802405036,198415.109366879,0,78553.3086480403,138789.800219522,0,0,0.000381112756579758,0.166974110732344,34838.6738542448,815.349545975094,0,0,5908.04040668966,87644.0488520654,0,0,0,1007687.59866206,"3_103_11",7,FALSE
"5270",2022-04-03,1024756,0,-36161.3910060557,0,-8732.04580022049,0,0,3710.44626854244,15111.6074644601,512042.369548324,163151.266167784,0,70923.7638239195,114990.011840649,0,0,6.69850337581137e-05,0.00982927883897924,35784.4873185456,1094.17627282418,0,0,58393.932651848,102769.702109738,0,0,0,1033078.33655662,"3_103_11",7,FALSE
"5271",2022-04-10,1010760,0,-25242.713568271,0,-623.717557158606,0,0,0,0,539359.77928441,171619.362427227,0,90435.1240386729,129593.797593354,0,0,1.17734047500557e-05,0.000578612580928017,35871.4083832418,16620.1896996014,0,0,121300.298604376,34585.7047979165,0,0,0,1113519.23429376,"3_103_11",7,FALSE
"5272",2022-04-17,1048608,0,-176.07815973744,0,0,0,-28229.8663219743,3710.44626854244,0,533896.037695674,168183.526524911,0,97814.9867772534,121570.410142869,0,0,2.06931386883468e-06,3.40607117202416e-05,35879.3875018062,3218.03707351399,0,0,84371.0262460436,22943.5711466319,0,0,0,1043181.48493166,"3_103_11",7,FALSE
"5273",2022-04-24,962334,0,15563.5658605355,0,0,0,-53671.5976985685,0,0,509786.524659868,186799.525699641,0,91877.8409374883,92007.9426705864,0,0,3.63706164732625e-07,2.00502384984171e-06,35880.1198958771,3596.38347422745,0,0,1262.49715218413,36439.9042749378,0,0,0,919542.706929146,"3_103_11",7,FALSE
"5274",2022-05-01,1008991,0,12971.4403623309,0,0,0,-36594.2711581149,0,30223.2149289202,511006.071943175,224512.825721055,0,90640.7724861671,99065.9807562222,0,0,6.39256210743786e-08,1.18028086422827e-07,30645.6053684018,3780.70900152041,0,0,16791.1736066918,26657.8058343109,0,0,0,1009701.32885086,"3_103_11",7,FALSE
"5275",2022-05-08,1075978,0,13916.2918970904,0,0,0,-19516.9446176613,0,0,531112.553297537,232334.809769486,0,81024.9374460722,102621.297395216,0,0,1.12356771096838e-08,6.9478620831906e-09,30171.7654117416,4617.07629227515,0,0,11211.9383221755,26063.310306682,0,0,0,1013557.03552063,"3_103_11",7,FALSE
"5276",2022-05-15,1285122,0,47785.7770306452,0,0,0,-3485.16868172522,0,0,562832.596990674,244807.061764022,0,69442.0879688822,116077.656492551,0,0,1.97480193373715e-09,4.08994070729987e-10,30128.3451457694,19207.3608398392,0,0,30864.1555076311,27681.413360439,0,0,0,1145341.28641873,"3_103_11",7,FALSE
"5277",2022-05-22,1475683,0,114088.162108377,0,0,0,0,0,45334.8223933803,588855.62737318,281297.321348286,0,64611.0350638808,104975.611087438,0,0,3.47094584458159e-10,2.40759168632444e-11,30124.3603107885,7061.68647906584,0,0,148048.184272541,46910.1576589455,0,0,0,1431306.96809588,"3_103_11",7,FALSE
"5278",2022-05-29,1485880,0,176201.169538922,-80747.159885191,0,0,0,0,60446.4298578404,575182.810941751,311335.016845567,0,58634.4837410384,104063.4942716,0,0,6.10059411539021e-11,1.41725715429384e-12,44129.0021905446,31809.851614849,0,0,17984.4190844716,39224.3394364251,0,0,0,1338263.85763782,"3_103_11",7,FALSE
"5279",2022-06-05,1260758,0,195721.568493031,0,0,0,0,3710.44626854244,0,546402.412519103,263202.044485569,0,45833.2965053403,121837.446630201,0,0,1.07225091451175e-11,8.34285087793905e-14,55555.2665219827,31429.006997102,0,0,26608.334143164,67828.7922245322,0,0,0,1358128.61478857,"3_103_11",7,FALSE
"5280",2022-06-12,1785492,0,169245.49621292,0,-16840.3740432824,0,0,0,0,574001.294301119,294124.500816807,0,39609.2447573887,105326.533988718,0,0,1.88460664965537e-12,4.91111726341639e-15,56557.0120202298,280298.146893315,0,0,177492.704673953,44158.3145083415,0,0,0,1723972.87412951,"3_103_11",7,FALSE
"5281",2022-06-19,1324483,0,127414.345766838,0,-32017.5012674751,-11273.6705714834,-19168.4277494887,0,0,600787.042636167,300778.797660211,0,40912.0776914418,96506.2365435328,0,0,3.31241706195468e-13,2.89098692136574e-16,56648.4757587983,187231.646903393,0,0,13401.2195037374,18814.3525949838,0,0,0,1380034.59547066,"3_103_11",7,FALSE
"5282",2022-06-26,1429763,0,100372.553341059,0,-21830.1145005512,-33001.1084001606,-56111.2157757761,0,0,613753.179055729,358092.102926292,0,42141.5249910092,126223.918220559,0,0,5.82196120041014e-14,1.701813443097e-17,52777.6230698583,127944.111413696,0,0,126119.742179469,23334.4441284388,0,0,0,1459816.76064962,"3_103_11",7,FALSE
"5283",2022-07-03,1398221,0,89877.1845008109,42794.0131561733,-11642.7277336273,-22957.2928001117,-39033.8892353225,0,0,605464.1439917,354204.709173493,0,42500.4119581635,129191.866249324,0,0,1.02327791413679e-14,1.00179249297242e-18,42253.3192766251,66113.348411372,0,0,72516.7060826395,36793.5953839219,0,0,0,1408075.38841516,"3_103_11",7,FALSE
"5284",2022-07-10,1315327,0,75590.4924109607,0,-2079.05852386202,-12913.4772000629,-21956.5626948689,3710.44626854244,15111.6074644601,578451.482539596,326065.169117529,0,40776.7920019267,116090.156781625,0,0,1.79853086187929e-15,5.89716929929495e-20,41265.9953438051,20217.387800355,0,0,58333.6155568247,61301.5864454612,0,0,0,1299965.63331229,"3_103_11",7,FALSE
"5285",2022-07-17,1252591,0,42227.1008228741,0,-16840.3740432824,-3074.63742858639,-5227.75302258784,0,0,548639.383943531,308627.762014295,0,41335.9434290046,120061.664580679,0,0,3.16112877688851e-16,3.47143804615276e-21,41175.2948423676,14548.9095713107,0,0,25449.4481345296,30183.961702687,0,0,0,1147106.70454682,"3_103_11",7,FALSE
"5286",2022-07-24,1138504,0,-4283.28334761799,0,-32017.5012674751,0,0,0,0,536580.318896373,292608.900030901,0,42299.1400249787,114081.864734066,0,0,5.55605430847665e-17,2.04350282256907e-22,41166.9690733627,6619.54291677971,0,0,93199.2434048471,53476.2762700744,0,0,0,1143731.47073629,"3_103_11",7,FALSE
"5287",2022-07-31,1000073,0,-43626.0822966512,0,-21830.1145005512,0,0,0,0,555506.821352317,283659.267962839,0,42486.8535021594,114255.296213209,0,0,9.76541661460781e-18,1.20293196373639e-23,40017.5522486331,4859.55310414186,0,0,26096.4693793744,42722.1540828777,0,0,0,1044147.77104835,"3_103_11",7,FALSE
"5288",2022-08-07,1094489,0,-56923.4644609764,0,-11642.7277336273,0,-53323.0808303959,3710.44626854244,0,568977.167381135,255950.112958668,0,42552.8930842733,105564.979335828,0,0,1.71638642033009e-18,7.08120044365522e-25,39723.4317367384,1774.33987890356,0,0,123630.101918748,70443.4607698828,0,0,0,1090437.66030772,"3_103_11",7,FALSE
"5289",2022-08-14,989555,0,-36944.7676657898,0,-2079.05852386202,-26646.8577144154,-46352.7434669455,0,0,514575.575113468,224260.721643749,0,36008.2324741263,120999.684498533,0,0,3.01675029356837e-19,4.16843190095924e-26,39696.4329060967,438.822532991599,0,0,124185.635028385,49693.3725700921,0,0,0,997835.049396429,"3_103_11",7,FALSE
"5290",2022-08-21,870487,0,6643.17837665343,0,0,-28696.6160001397,-29275.4169264919,0,0,465656.375174798,196045.406551259,0,20530.9122436721,104872.282813673,0,0,5.30229220293795e-20,2.45379645036082e-27,39693.954722221,388.293036950606,0,0,25023.1458079152,72493.8681418197,0,0,0,873375.38394233,"3_103_11",7,FALSE
"5291",2022-08-28,882402,0,44527.9737714474,0,0,-18652.8004000908,-12198.0903860383,0,60446.4298578404,436580.387034573,161106.041246062,0,11641.6745542688,110760.208141963,0,0,9.31939997330091e-21,1.44445613191325e-28,33240.2574858181,239.772311828092,0,0,113711.617854481,80258.0228818533,0,0,0,1021661.49435401,"3_103_11",7,FALSE
"5292",2022-09-04,842418,0,37661.531994594,-4166.19801397909,0,-8608.9848000419,-348.516868172522,0,60446.4298578404,464998.810171298,144258.948060436,0,10563.9781937281,117022.447925962,0,0,1.63799376832227e-21,8.50296085771489e-30,24375.0858661952,343.602290827483,0,0,2607.25721333177,64334.7278475385,0,0,0,913489.119739557,"3_103_11",7,FALSE
"5293",2022-09-11,833846,0,-32550.9398824287,0,-16840.3740432824,-4714.4440571658,0,0,0,498103.190472226,109623.900958942,0,11202.1446181248,123738.956127799,0,0,2.8789660200755e-22,5.00536788556302e-31,23598.4367350302,76.8015364753879,0,0,32722.2091070555,54675.3970316534,0,0,0,799635.278604429,"3_103_11",7,FALSE
"5294",2022-09-18,782086,0,-134653.636195193,0,-32017.5012674751,-21932.4136572496,0,3710.44626854244,0,490124.801886336,91537.5033913545,0,7393.56762390133,97688.4209130642,0,0,5.06012019400957e-23,2.94646865827848e-32,23527.5512944969,72.4325544596124,0,0,11715.9526217035,65276.5255499334,0,0,0,602443.650983874,"3_103_11",7,FALSE
"5295",2022-09-25,508056,0,-197550.783140254,0,-21830.1145005512,-30131.4468001467,0,0,0,473316.197252149,102696.015910803,0,7329.23779426356,80295.3191379606,0,0,8.89375428514159e-24,1.73447341987748e-33,24649.8900945318,17.8849096798137,0,0,4875.60320604358,86918.6537326928,0,0,0,530586.457597172,"3_103_11",7,FALSE
"5296",2022-10-02,638213,0,-169545.324118352,0,-11642.7277336273,-20087.6312000978,0,0,0,500259.184052821,127519.026014765,0,10309.5152441145,61378.5531510142,0,0,1.56318155007693e-24,1.02101817231587e-34,31810.6642849418,77.0778475009628,0,0,52417.2119066866,77214.0970587749,0,0,0,659709.646508543,"3_103_11",7,FALSE
"5297",2022-10-09,771555,0,-75070.8802933866,-19300.501650172,-14553.4096670342,-10043.8156000489,0,0,0,506774.384280596,135680.516512879,0,4115.39918544998,60388.0020521266,0,0,2.74747477854567e-25,6.01034352127962e-36,32486.6620846945,39.6207228927135,0,0,37288.028742515,66502.7016017558,0,0,0,724306.707972269,"3_103_11",7,FALSE
"5298",2022-10-16,654155,0,-1921.69386144654,0,-21830.1145005512,-1229.85497143456,-53323.0808303959,0,0,492697.943246333,146996.990987794,0,4365.19555185541,107015.707275439,0,0,4.82900892629721e-26,3.5380593826113e-37,32548.8207051835,119.609665924773,0,0,14395.7365800788,81083.0448405385,0,0,0,800918.304689319,"3_103_11",7,FALSE
"5299",2022-10-23,1069448,0,-15705.4932198222,0,-11642.7277336273,0,-46352.7434669455,0,45334.8223933803,464215.905830464,133844.847936587,0,13411.5882276296,118101.753059986,0,0,8.48754914598409e-27,2.08272025560009e-38,32554.5270122409,45.9609974881951,0,0,11893.9254725832,118688.589522254,0,0,0,864390.956032218,"3_103_11",7,FALSE
"5300",2022-10-30,807437,0,-83486.2951236368,0,-14553.4096670342,0,-29275.4169264919,0,30223.2149289202,454158.986930324,160213.103885453,0,14019.1964371092,108431.435764117,0,0,1.49178623616115e-27,1.2260177668034e-39,52367.6297579995,60.8852641578312,0,0,95883.1782495343,135466.171162465,0,0,0,923508.680662918,"3_103_11",7,FALSE
"5301",2022-11-06,1713793,0,-94755.8461742666,344846.377467558,-21830.1145005512,0,-12198.0903860383,0,75558.0373223005,533411.128007771,208469.663864907,0,5048.10308386613,125463.378156887,0,0,2.62198914683496e-28,7.21709773780684e-41,61357.7792026751,1293.4463096795,0,0,92137.6059398142,316227.521060559,0,0,0,1635028.98935516,"3_103_11",7,FALSE
"5302",2022-11-13,731188,0,27754.7082492907,0,-11642.7277336273,0,-348.516868172522,0,15111.6074644601,545453.073566233,185641.327521903,0,6269.44976645185,92247.9098987384,0,0,4.60845322169713e-29,4.24842944102368e-42,62140.1178586132,196.059796448665,0,0,16564.63266914,143702.959756837,0,0,0,1083090.60194632,"3_103_11",7,FALSE
"5303",2022-11-20,2793394,0,236167.075720996,475079.749497434,-2079.05852386202,0,0,0,196450.897037981,617519.568163404,324652.977556364,0,67684.1066172743,129972.304203308,0,0,8.09989664610443e-30,2.50088794292006e-43,62211.5355524653,4295.55585575108,0,0,139605.643362345,375688.324532279,0,0,0,2627248.67957574,"3_103_11",7,FALSE
"5304",2022-11-27,2009951,0,384641.282775969,0,0,0,0,3710.44626854244,151116.074644601,578749.614807351,278930.502319589,0,56241.2635608111,91105.9562639,0,0,1.42365176603469e-30,1.47217709270367e-44,44276.9569662053,5317.23389224244,0,0,33311.7917769181,356575.180966087,0,0,0,1983976.30424222,"3_103_11",7,FALSE
"5305",2022-12-04,1584944,0,356948.365478222,0,-16840.3740432824,0,0,3710.44626854244,75558.0373223005,483580.278319025,200305.954494481,0,42863.6670128842,104325.643410909,0,0,2.50223483025361e-31,8.66614355280099e-46,18198.9132597871,2467.03174407808,0,0,9170.52223983319,210029.373023729,0,0,0,1490317.85853051,"3_103_11",7,FALSE
"5306",2022-12-11,1697501,0,170661.221121277,0,-32017.5012674751,0,0,3710.44626854244,60446.4298578404,486531.48475094,257827.145345619,0,69313.585749969,83854.5261517925,0,0,4.39797097514488e-32,5.10142729770562e-47,16170.6211293966,3978.61882059824,0,0,12428.2468479915,201965.817774198,0,0,0,1334870.64255069,"3_103_11",7,FALSE
"5307",2022-12-18,581919,0,-42971.5835058074,0,-21830.1145005512,0,0,3710.44626854244,0,430093.323925026,126317.658188363,0,57790.3877796551,51070.6115222174,0,0,7.7299494293493e-33,3.00301516068986e-48,15989.670070931,362.258299367113,0,0,5568.00173176981,144530.414751024,0,0,0,770631.074530538,"3_103_11",7,FALSE
"5308",2022-12-25,863564,0,-157964.526157783,144538.493016704,-11642.7277336273,0,0,0,181339.289573521,429216.400780073,109200.99087235,0,54739.7614577705,36545.6730613536,0,0,1.35862920692261e-33,1.7677601833881e-49,15973.1063085365,128.628895651982,0,0,41951.7423883176,118764.369987398,0,0,0,962791.202450266,"3_103_11",7,FALSE
"5309",2023-01-01,700012,0,-151623.618337009,78968.6323543477,-2079.05852386202,0,0,0,211562.504502441,425379.11481807,123226.975322128,0,88496.1871745023,52543.7754272877,0,0,2.38795006199484e-34,1.04061281703768e-50,10852.360305438,94.8159896120682,0,0,1445.94932603622,264670.324814567,0,0,0,1103537.96317356,"3_103_11",7,FALSE
"5310",2023-01-08,590586,0,-95627.3531729624,0,0,0,0,0,30223.2149289202,384743.908003889,103770.921834202,0,63336.3967761989,50980.8127675376,0,0,4.19710210079854e-35,6.1256897013465e-52,10431.6933011543,1534.45500651987,0,0,11310.3877449182,148363.322954507,0,0,0,709067.760144884,"3_103_11",7,FALSE
"5311",2023-01-15,828218,0,-69134.7316255659,68914.7676099169,-22038.0203529374,0,0,0,0,392365.14561188,96367.2876447686,0,42058.6120272703,92547.1677786178,0,0,7.37689884092962e-36,3.60595926773253e-53,10393.5166962945,141.16382171911,0,0,19992.0315046417,144544.691822534,0,0,0,776151.63253914,"3_103_11",7,FALSE
"5312",2023-01-22,777044,0,-91303.6092798144,0,-30562.1603007717,0,0,3710.44626854244,0,403218.462210445,103760.675698291,0,37663.2497046795,89525.3085104561,0,0,1.29657642826833e-36,2.12269032133441e-54,10390.0162239075,91.8687721317742,0,0,13821.5918849309,108564.755642951,0,0,0,648880.605335748,"3_103_11",7,FALSE
"5313",2023-01-29,609811,0,-129339.309381602,0,-20374.7735338478,0,0,0,0,399067.875365931,106655.198644753,0,45624.1857575164,68047.6819841895,0,0,2.27888503094779e-37,1.24954661596056e-55,11580.0903662704,47.4652941311247,0,0,6298.55300702591,70095.0925576642,0,0,0,557702.060062031,"3_103_11",7,FALSE
"5314",2023-02-05,593941,0,-149762.527283344,0,-10187.3867669239,0,0,0,0,401984.266786244,116710.212359104,0,59296.6684181181,90770.3278329438,0,0,4.00540752635304e-38,7.35560307486087e-57,12637.9118880242,31.6472305859017,0,0,15063.715018112,73586.6297945385,0,0,0,610131.465277403,"3_103_11",7,FALSE
"5315",2023-02-12,561566,0,-147482.129055535,0,-1247.43511431721,0,0,0,0,408964.449732192,93952.0038779535,0,83137.7941382377,79615.4518242247,0,0,7.03997315981015e-39,4.32996223620764e-58,12737.3175753174,13.8375373984656,0,0,28021.8845241257,107525.167342511,0,0,0,665238.342382109,"3_103_11",7,FALSE
"5316",2023-02-19,619856,0,-132451.076927726,-9212.94255601509,0,0,0,3710.44626854244,0,416684.610175416,71497.8090249831,0,80826.0007319307,81376.0363662773,0,0,1.23735779105536e-39,2.54888318145673e-59,12746.4610708262,23.7331349381101,0,0,4351.29336827723,45687.8387482344,0,0,0,575240.209405685,"3_103_11",7,FALSE
"5317",2023-02-26,510636,0,-108028.262540484,0,0,0,0,0,0,419987.123459325,75437.5308745706,0,96518.6803568877,79778.3562206007,0,0,2.17480133564416e-40,1.50043005418984e-60,18850.5150092202,21.9500312818589,0,0,7955.29809686977,48268.8803868769,0,0,0,638790.071895149,"3_103_11",7,FALSE
"5318",2023-03-05,676609,0,-73167.6339915755,0,-11434.8218812411,0,0,0,0,412968.130663787,110854.596796425,0,98008.8974297603,56114.385324629,0,0,3.82246823328724e-41,8.83245793253447e-62,24720.427581917,0.275323329000626,0,0,13395.67078281,45402.3606025904,0,0,0,676862.288632432,"3_103_11",7,FALSE
"5319",2023-03-12,882591,0,-37619.4873320369,0,-33472.8422341785,0,0,0,0,405103.771497624,113838.721892803,0,96818.3813186278,106913.05892852,0,0,6.71843591183116e-42,5.19933021283782e-63,25285.415552391,14.1169850225271,0,0,100318.238729347,25769.2514741317,0,0,0,802968.626812252,"3_103_11",7,FALSE
"5320",2023-03-19,773232,0,-19800.3751565666,0,-23285.4554672546,0,0,3710.44626854244,45334.8223933803,406517.420719754,113232.659508101,0,82813.7955958689,110972.427325137,0,0,1.18084385131869e-42,3.06064686281173e-64,25337.4631445026,84.6450047672003,0,0,4880.33093773635,8506.35895615919,0,0,0,758304.539230127,"3_103_11",7,FALSE
"5321",2023-03-26,521967,0,-25214.9815823972,0,-13098.0687003307,0,0,0,15111.6074644601,377967.560599949,89620.6031985883,0,51896.9334833777,70623.2530236272,0,0,2.07547146314463e-43,1.80168576246793e-65,25425.963046635,691.980202598223,0,0,4615.47396478489,22216.0171606152,0,0,0,619856.341861908,"3_103_11",7,FALSE
"5322",2023-04-02,620251,0,-35727.3932483153,0,-3118.58778579303,-21727.4378286772,0,0,0,394748.146827965,102445.621892149,0,55262.9967900055,89590.4626605046,0,0,3.64788434094589e-44,1.06058350805541e-66,25921.2751285432,940.155848222083,0,0,13832.246858251,82602.3142014852,0,0,0,704769.80134434,"3_103_11",7,FALSE
"5323",2023-04-09,712058,0,-28772.3904074635,0,0,-30131.4468001467,0,3710.44626854244,0,431686.047650513,99441.3008091921,0,94168.1372811411,78688.9018840771,0,0,6.4115842598752e-45,6.24324952214938e-68,25966.8742162479,5838.59395765667,0,0,4983.26076294054,78315.4451311475,0,0,0,763895.170753848,"3_103_11",7,FALSE
"5324",2023-04-16,764583,0,-4653.47658054131,0,0,-20087.6312000978,0,0,0,418228.884950425,129695.696798056,0,106735.394352167,80514.2238637745,0,0,1.1269110771977e-45,3.67516223850069e-69,25971.0607890025,13607.5720211394,0,0,36199.7751895349,66806.5554319281,0,0,0,853018.055615389,"3_103_11",7,FALSE
"5325",2023-04-23,790696,0,14255.120226614,0,0,-10043.8156000489,0,0,0,411369.336071904,148464.184155011,0,108565.027226973,76421.6337575904,0,0,1.98067829172628e-46,2.1634274637563e-70,25971.4450755966,19782.3844750106,0,0,28976.3951313461,77624.607051079,0,0,0,901386.317571076,"3_103_11",7,FALSE
"5326",2023-04-30,885338,0,14133.6016179748,0,0,-1229.85497143456,0,0,0,444826.199193455,166207.280926836,0,108536.906435635,62952.0249142988,0,0,3.48127423245437e-47,1.27352701382904e-71,35683.3413639558,16611.5402527536,0,0,13415.3760770263,24529.7353480364,0,0,0,885666.151158538,"3_103_11",7,FALSE
"5327",2023-05-07,1354394,0,11964.8653496915,0,0,0,0,3710.44626854244,0,476362.165209426,197973.303210369,0,109238.411106086,62556.7428992087,0,0,6.11874746755976e-48,7.49676650649659e-73,38256.5731800531,26363.0346399093,0,0,52113.5808347147,55443.8060666953,0,0,0,1033982.9287647,"3_103_11",7,FALSE
"5328",2023-05-14,946631,0,38775.0321156072,0,0,0,0,0,30223.2149289202,482854.3986424,173839.006874279,0,90557.2335545569,80730.1829592237,0,0,1.07544157891214e-48,4.41305975002064e-74,38493.1050025054,18399.6994168146,0,0,25184.2354057801,131354.067089517,0,0,0,1110410.1759896,"3_103_11",7,FALSE
"5329",2023-05-21,952822,0,101209.190797893,0,0,0,0,0,90669.6447867606,449244.368365071,168361.549833717,0,56423.1105786946,79959.2488398007,0,0,1.89021461628372e-49,2.59779951001213e-75,38514.8169073554,14938.4077147672,0,0,102396.224063182,84106.4302063551,0,0,0,1185822.9920936,"3_103_11",7,FALSE
"5330",2022-01-02,654913,0,-165061.423919007,0,0,0,0,0,27494.5445431839,455709.394809134,133345.317003019,0,5109.85013737167,45781.131681795,0,0,151400.746265396,0,10924.3910767919,452.808034994945,0,0,6667.84155919649,43724.8379788411,0,0,0,715549.439170717,"3_104_2",4,FALSE
"5331",2022-01-09,1098519,0,-101020.574530155,0,-23280.4800985646,0,0,0,54989.0890863677,497523.135087349,134942.928983761,0,10671.9010117153,62178.1926157339,0,0,89756.800720083,0,10038.8916057481,4474.32857675978,0,0,157547.53500564,48730.4776915131,0,0,0,946552.225755951,"3_104_2",4,FALSE
"5332",2022-01-16,963182,0,-81127.3592744371,76534.4870016264,-20237.2800856803,0,0,0,137472.722715919,583588.684687105,163557.777065113,0,17730.6917476568,74057.1202666607,0,0,28054.9832157105,0,9923.43320272278,2150.99633260084,0,0,5862.28123719115,67585.0966124366,0,0,0,1065153.63472463,"3_104_2",4,FALSE
"5333",2022-01-23,557152,0,-113703.646084409,0,-12781.4400541139,0,0,0,0,495861.49316623,144634.807116997,0,28867.2207952997,67985.5600404419,0,0,5952.34387548953,0,9908.17383494903,583.097384637589,0,0,16212.0549415399,68313.8824567018,0,0,0,711833.547473763,"3_104_2",4,FALSE
"5334",2022-01-30,594670,0,-156131.08839604,0,-5325.60002254746,0,0,0,0,472623.38236355,139173.372060795,0,31677.5602856487,51682.2879471903,0,0,1132.57412690673,13572.5572191801,13862.6337854126,1191.81611448896,0,0,567.95671070036,116614.710828,0,0,0,680642.163023285,"3_104_2",4,FALSE
"5335",2022-02-06,893466,0,-174610.433622873,0,-152.160000644213,-14225.3047317008,0,0,0,531150.931834281,161720.687638406,0,23922.5002764548,78382.6464201934,0,0,210.756587245678,18351.5689410611,16091.020197903,2616.82310807622,0,0,128986.060075751,75404.117824924,0,0,0,847849.214549079,"3_104_2",4,FALSE
"5336",2022-02-13,836533,0,-168488.386796256,0,0,-15319.5589418316,0,0,13747.2722715919,585282.803698723,159011.853060028,0,18399.9538357881,86234.8368021977,0,0,39.0545461519177,19344.0586169146,16390.3769926467,233.356284412814,0,0,109957.151837188,35463.6503231586,0,0,0,860296.422530714,"3_104_2",4,FALSE
"5337",2022-02-20,726653,0,-149215.98717494,-10231.592686944,0,-9957.71331219053,0,0,0,538876.142603481,148352.846239718,0,39451.624013974,73541.8614258496,0,0,7.23141216636564,19632.2293797029,16430.0867617835,576.973068771957,0,0,16603.7329908857,52691.6624331813,0,0,0,736759.09715544,"3_104_2",4,FALSE
"5338",2022-02-27,884322,0,-118698.918322597,0,0,-4595.86768254947,0,0,0,556430.270336947,128586.25499396,0,48659.0761636111,78217.5100177354,0,0,1.33878812082915,14353.3850601685,21439.1698050651,633.164954160324,0,0,31565.9972241789,47651.4195096576,0,0,0,804242.800848458,"3_104_2",4,FALSE
"5339",2022-03-06,854156,0,-76847.98884977,0,0,-328.276263039248,0,-4043.97018583463,0,580528.923114685,149012.987671759,0,50937.4752077234,66027.726737119,0,0,0.247850020905108,5410.29650713595,24097.6188495174,435.233056092158,0,0,10957.8298399841,55585.6276134531,0,0,0,861773.731148846,"3_104_2",4,FALSE
"5340",2022-03-13,1041636,0,-37840.8534663026,0,-19780.8000837477,0,0,0,0,550611.668700419,181524.02528786,0,84306.1064713936,96358.3737329245,0,0,0.0458842795897122,1393.0301670665,24446.982922847,486.288453122851,0,0,144755.657196637,57542.7419131576,0,0,0,1083803.26717966,"3_104_2",4,FALSE
