"","ds","dep_var","trend","season","holiday","print_launch","product_launch","solidcolor_launch","mb_status","sale_status","facebook_cost","google_ads_cost","bing_ads_cost","tiktok_cost","influencer_cost","tiktok_influencer_cost","tatari_cost","mntn_cost","dm_cost","sms_cost","cj_cost","fig_cost","linkby_cost","sms_sends","email_campaign_delivery","organic_impressions","intercept","depVarHat","solID","cluster","top_sol"
"6077",2022-05-01,1008991,0,18006.461849277,0,0,0,-14950.4430551566,0,24471.2305953565,119478.09561678,32260.2390897259,13239.4510130666,109457.049556793,52718.9594712646,5156.77248098887,55865.5821739431,7.382575640888e-162,0,51164.2288989353,104582.820124173,0,0,109671.244820019,19920.448710796,0,287778.910424537,988821.0517705,"4_83_1",1,FALSE
"6078",2022-05-08,1075978,0,19318.0689367431,0,0,0,-7973.56962941684,0,0,126240.195346125,35676.4442786603,15293.4805009091,108119.794364553,47877.8567407111,15780.5045476586,52986.7589457582,2.29372505569439e-185,0,49927.8616604173,107202.227900126,0,0,91052.3829559068,18446.9541975601,0,287778.910424537,967727.871170249,"4_83_1",1,FALSE
"6079",2022-05-15,1285122,0,66334.4044304537,0,0,0,-1423.85171953872,0,0,149586.592399804,37522.4372018542,14195.1373803075,105784.46941151,53772.4702229268,533.162453089988,50071.3308247482,1.05529977957448e-210,0,49196.2998949843,132268.628496859,0,0,106069.465489299,18241.4273032001,0,287778.910424537,1069930.88421403,"4_83_1",1,FALSE
"6080",2022-05-22,1475683,0,158372.862309445,0,0,0,0,0,36706.8458930347,178494.352661357,40290.7900371801,12935.1656837581,103731.405149341,50120.954083238,25231.4803332405,47163.2692501441,6.56870041357503e-238,0,48795.6620802949,125667.50781777,0,0,182910.179020966,23748.8747436512,0,287778.910424537,1321948.25948796,"4_83_1",1,FALSE
"6081",2022-05-29,1485880,0,244595.784930276,-147536.594897443,0,0,0,0,48942.461190713,185309.34615725,43725.0950782815,14651.387267514,102339.811464356,47746.0962462345,36339.8036826826,44299.9743473445,5.06654709033012e-267,0,53679.1138092328,150160.18800472,0,0,162543.744195591,26334.1915374214,0,287778.910424537,1300909.31343871,"4_83_1",1,FALSE
"6082",2022-06-05,1260758,0,271693.262868852,0,0,0,0,2731.35894983602,0,169584.764232856,43749.0778837648,15610.2237815749,100116.971830833,58789.8105431116,24009.2777759214,41511.7988485402,4.44578842161622e-298,0,59951.6371194649,158663.324537905,0,0,144022.931412688,33252.9478057863,0,287778.910424537,1411466.29801567,"4_83_1",1,FALSE
"6083",2022-06-12,1785492,0,234940.182862798,0,45798.879772165,0,0,0,0,171431.607727476,43043.165027303,15977.4159738674,97537.7157759257,53958.2605814325,20900.0403895915,38822.1901267188,0,0,63406.1861552157,231856.647183472,0,0,204504.464571874,32825.2468355727,0,287778.910424537,1542780.91340795,"4_83_1",1,FALSE
"6084",2022-06-19,1324483,0,176871.765356433,0,87074.4133939927,-17821.8643636598,-7831.18445746296,0,0,192971.080020556,44148.0177967658,17389.1091609271,96594.4947550897,46390.2505957417,22144.3189250946,36248.2266008887,0,0,65212.3411106115,231107.941347912,0,0,174431.316259015,21432.7551471585,0,287778.910424537,1474141.8920736,"4_83_1",1,FALSE
"6085",2022-06-26,1429763,0,139333.374086879,0,59368.9182231768,-52169.457500895,-22924.0126845734,0,0,213585.82777292,47009.9424668589,17329.9609111277,96905.7113927582,61823.6831543795,22905.5291648576,33801.3794598316,0,0,65072.4225544107,225234.135900653,0,0,195990.00713166,16016.561960379,0,287778.910424537,1407062.89441896,"4_83_1",1,FALSE
"6086",2022-07-03,1398221,0,124764.100873025,78190.7746604983,31663.423052361,-36291.7965223617,-15947.1392588337,0,0,218148.26176324,49044.1220321491,16487.2382887106,97206.0994531152,72111.610794609,33147.8969177825,31488.3721074966,0,0,62020.6568702959,212478.258339921,0,0,193726.507902511,19419.5407399264,0,287778.910424537,1475436.83843898,"4_83_1",1,FALSE
"6087",2022-07-10,1315327,0,104931.85642812,0,5654.1826879216,-20414.1355438285,-8970.26583309394,2731.35894983602,12235.6152976782,203336.959184512,48624.3800001791,16128.4437953343,97042.817475119,69766.6171316972,12398.758053056,29312.0463109524,0,0,59845.9220621111,190945.389672168,0,0,184589.81893028,29398.3405410294,0,287778.910424537,1325337.01556761,"4_83_1",1,FALSE
"6088",2022-07-17,1252591,0,58618.0608115615,0,45798.879772165,-4860.5084628163,-2135.77757930808,0,0,176475.687331966,46984.5192806972,15467.0888543927,96874.514149146,70972.1119337214,15795.6586227835,27272.1755092813,0,0,58518.1840683891,173167.784618904,0,0,158947.039285478,27175.6314716045,0,287778.910424537,1252849.9600925,"4_83_1",1,FALSE
"6089",2022-07-24,1138504,0,-5945.89159215526,0,87074.4133939927,0,0,0,0,153939.444249582,45329.4451004979,14891.6408512743,97048.3282891622,67673.2407558579,9520.91623913643,25366.1910459755,0,0,57778.0631561281,152224.218668252,0,0,176654.933609303,28168.8881542723,0,287778.910424537,1197502.74234581,"4_83_1",1,FALSE
"6090",2022-07-31,1000073,0,-60560.0738673025,0,59368.9182231768,0,0,0,0,153702.750291614,43995.6685907563,15038.1582678626,97231.8637558729,65523.7456616724,33695.6486053808,23589.8059598816,0,0,57023.0406805702,135546.530263262,0,0,157654.956595385,28857.6710489192,0,287778.910424537,1098447.59450159,"4_83_1",1,FALSE
"6091",2022-08-07,1094489,0,-79018.9957718049,0,31663.423052361,0,-21784.9313089424,2731.35894983602,0,165589.24446448,42192.3645788071,15821.869108037,97285.8546063137,58758.8047285018,36321.1451485267,21937.5339783806,0,0,56523.2506893223,114436.49676615,0,0,189297.290309137,35058.1349335561,0,287778.910424537,1054591.7546572,"4_83_1",1,FALSE
"6092",2022-08-14,989555,0,-51285.326141291,0,5654.1826879216,-42124.4066777413,-18937.227869865,0,0,146750.393355215,39064.9746107923,15479.1961876294,96375.0984331778,64370.2406519259,28208.2302051734,20403.1095362211,0,0,56245.9320925523,90244.978664073,0,0,207587.751137717,35123.0932946278,0,287778.910424537,980939.130592667,"4_83_1",1,FALSE
"6093",2022-08-21,870487,0,9221.80842341371,0,0,-45364.7456529521,-11960.3544441253,0,0,109266.395019056,35050.7837599457,13359.987816663,92779.1653800819,57322.1981201852,35214.1311146535,18979.8191608496,0,0,56100.5526604278,75056.1422883133,0,0,181385.577775691,38184.3566403469,0,287778.910424537,952374.728487087,"4_83_1",1,FALSE
"6094",2022-08-28,882402,0,61812.04542786,0,0,-29487.0846744189,-4983.48101838552,0,48942.461190713,77381.2301684454,30245.5301461986,11106.1271354734,87088.1354431036,56610.9685496945,14605.4888030046,17660.7565023235,0,0,53854.2945201124,62301.7804569877,0,0,194805.636233747,43949.4805543076,0,287778.910424537,1013672.2798637,"4_83_1",1,FALSE
"6095",2022-09-04,842418,0,52280.3112147308,-7612.23886418939,0,-13609.4236958856,-142.385171953872,0,48942.461190713,72732.3706985403,25614.0928349047,9431.36129772384,83271.3582485589,60131.9898088801,1151.24059296071,16439.0135368961,0,0,49199.7548694001,57855.4154403812,0,0,141892.204277932,42743.6864616033,0,287778.910424537,928100.123165732,"4_83_1",1,FALSE
"6096",2022-09-11,833846,0,-45185.9809534472,0,45798.879772165,-7452.77964298499,0,0,0,88869.4889087749,20808.8754817058,8281.14332758998,82818.0497933978,67176.9739463652,10701.9932002672,15307.8197176185,0,0,46078.7741970189,45391.6486428931,0,0,129892.110148714,37299.8878965938,0,287778.910424537,833565.794861209,"4_83_1",1,FALSE
"6097",2022-09-18,782086,0,-186921.073935345,0,87074.4133939927,-34671.6270347563,0,2731.35894983602,0,96915.767145688,15881.1148043561,7726.92932481407,81473.4585328453,56019.5809451519,16440.1014324823,14260.6395651093,0,0,44244.4227834047,39023.9868214384,0,0,106538.211109325,37122.3771364248,0,287778.910424537,671638.571399304,"4_83_1",1,FALSE
"6098",2022-09-25,508056,0,-274232.50930867,0,59368.9182231768,-47632.9829355997,0,0,0,91782.1688088198,14190.1717662412,6981.98277133104,79610.0153674798,40786.2022765293,25644.1765369129,13291.2377078313,0,0,43747.2119213161,29605.9536064852,0,0,77701.3943255915,44268.1034670143,0,287778.910424537,492890.954958996,"4_83_1",1,FALSE
"6099",2022-10-02,638213,0,-235356.39259662,0,31663.423052361,-31755.3219570665,0,0,0,97540.9255099459,16570.7442968172,6287.76392974401,80797.6143033137,24304.5237168306,36139.8547739452,12393.7188926829,0,0,46496.1770835579,31113.9559073425,0,0,115228.329012199,47033.3384242913,0,287778.910424537,566237.564773881,"4_83_1",1,FALSE
"6100",2022-10-09,771555,0,-104210.55058157,-35264.7733657452,39579.2788154512,-15877.6609785332,0,0,0,106425.777756038,19670.9779339344,5788.52224649258,78875.7646908967,14228.4891789979,22739.3050547482,11562.5491057966,0,0,48290.4838754868,27957.3086728146,0,0,131184.391776305,43485.9688795986,0,287778.910424537,682214.743485249,"4_83_1",1,FALSE
"6101",2022-10-16,654155,0,-2667.62257972629,0,59368.9182231768,-1944.20338512652,-21784.9313089424,0,0,104999.144242592,21845.9865542719,5981.80866618881,75109.928511652,25290.1692068133,2155.43518234542,10792.5627244641,0,0,49323.9612353585,32462.6138086032,0,0,116453.239853109,44417.0137575699,0,287778.910424537,809582.935116887,"4_83_1",1,FALSE
"6102",2022-10-23,1069448,0,-21801.7703961435,0,31663.423052361,0,-18937.227869865,0,36706.8458930347,91015.11816465,22103.2423865632,5509.93072873146,80081.4065675987,41544.4364327442,2775.29821571275,10078.9595817218,0,0,49881.6508357973,29126.5270403495,0,0,99261.3293938807,55943.9068746471,0,287778.910424537,802731.987326321,"4_83_1",1,FALSE
"6103",2022-10-30,807437,0,-115892.510476077,0,39579.2788154512,0,-11960.3544441253,0,24471.2305953565,78118.1127905633,23155.8837146094,4779.479826638,84761.4512370119,45102.7887310567,62.0614811609598,9417.29496136718,0,0,57077.9331309668,29273.2528614019,0,0,152865.949208299,68360.1638775754,0,287778.910424537,776950.926735793,"4_83_1",1,FALSE
"6104",2022-11-06,1713793,0,-131536.474090244,630083.588904193,59368.9182231768,0,-4983.48101838552,0,61178.0764883912,106050.241608562,28489.6503065569,5336.1866745685,81756.2212270507,61008.3142849506,0.000598357379289925,8803.46483755869,0,0,63445.2827427484,55311.8882045893,0,0,181157.769249086,118044.489048238,0,287778.910424537,1611293.04771393,"4_83_1",1,FALSE
"6105",2022-11-13,731188,0,38528.0339938178,0,31663.423052361,0,-142.385171953872,0,12235.6152976782,134644.070473728,31246.5201229225,6108.44438799254,77577.9373965267,49235.6927271699,11890.4547269101,8233.68810919796,0,0,66806.5866731199,47759.7114025497,0,0,155076.627643212,112927.504685652,0,287778.910424537,1071570.83594542,"4_83_1",1,FALSE
"6106",2022-11-20,2793394,0,327838.182980418,868038.561916486,5654.1826879216,0,0,0,159062.998869817,190579.064296567,39254.8718958462,9711.76099667938,94264.2575238657,67212.8960852516,31861.1360673072,7704.48713338999,0,0,68525.2878313025,81392.6916895553,0,0,193501.657712075,145829.321928141,0,287778.910424537,2578210.27003916,"4_83_1",1,FALSE
"6107",2022-11-27,2009951,0,533944.449536664,0,0,0,0,2731.35894983602,122356.152976782,198265.410682245,43945.6552649919,12924.5129776123,101767.488470976,52796.6130734056,27908.8913191764,7212.66751388891,0,0,64749.8112666209,96967.9138024535,0,0,176857.767743,171033.831090783,0,287778.910424537,1901241.43509297,"4_83_1",1,FALSE
"6108",2022-12-04,1584944,0,495502.191399693,0,45798.879772165,0,0,2731.35894983602,61178.0764883912,150940.096625844,40143.2854676377,12211.9543220149,99936.0555359135,50224.5736675926,27011.7932907004,6755.29783118112,0,0,53837.9497522944,94013.550011527,0,0,135436.359561368,147086.815515577,0,287778.910424537,1710587.14861627,"4_83_1",1,FALSE
"6109",2022-12-11,1697501,0,236905.438519789,0,87074.4133939927,0,0,2731.35894983602,48942.461190713,111315.055347223,37419.1354946554,10878.9265718522,101025.081366142,37385.5433052904,35581.9347409516,6329.68979491258,0,0,45303.5860911165,100151.116336129,0,0,106352.958075744,115420.075211209,0,287778.910424537,1370595.68481409,"4_83_1",1,FALSE
"6110",2022-12-18,581919,0,-59651.5234535835,0,59368.9182231768,0,0,2731.35894983602,0,78147.9457920233,32740.3612555739,8849.41295028092,102519.656280465,20199.5810617083,14667.5954292022,5933.37914348148,0,0,39908.4205942969,78220.8324930106,0,0,77878.2280811454,92228.8261562603,0,287778.910424537,841521.903381415,"4_83_1",1,FALSE
"6111",2022-12-25,863564,0,-219280.367819392,264092.472374417,31663.423052361,0,0,0,146827.383572139,61579.2193276582,21902.8821016636,6194.40327992479,101303.126454071,9130.08207082908,15697.606771955,5564.10749891882,0,0,36887.814518965,61059.1255972133,0,0,107312.053340336,74912.3350025815,0,287778.910424537,1012624.57756818,"4_83_1",1,FALSE
"6112",2023-01-01,700012,0,-210478.159924569,144286.97105674,5654.1826879216,0,0,0,171298.614167495,55310.0940069448,17872.2348758339,3951.03248914417,104834.392912002,5258.11289849398,15041.0624746169,5219.80529888473,0,0,32162.5747521006,49434.6281540936,0,0,72369.969868069,102161.186991127,0,287778.910424537,862155.613133436,"4_83_1",1,FALSE
"6113",2023-01-08,590586,0,-132746.267072754,0,0,0,0,0,24471.2305953565,44228.2852348698,17093.4504462593,3375.480148859,105720.257727755,3226.04161278876,6931.24972269188,4898.57586470908,0,0,29281.6926944189,67037.5479796373,0,0,70349.2309652727,101513.499900213,0,287778.910424537,633159.186244613,"4_83_1",1,FALSE
"6114",2023-01-15,828218,0,-95970.2140011272,125917.124091698,59934.336491969,0,0,0,0,38737.4239107814,15126.4339105434,3114.80769052969,100938.207406967,9016.40318128289,6275.82408743844,4598.68061936751,0,0,27686.9433243291,52318.2013805262,0,0,84924.7074808291,85555.6456562275,0,287778.910424537,805953.435655898,"4_83_1",1,FALSE
"6115",2023-01-22,777044,0,-126744.209684887,0,83116.4855124475,0,0,2731.35894983602,0,39722.1138924976,14538.8017940032,3138.73429881486,96674.5678711372,13019.0199361578,1127.12846971194,4318.52543777318,0,0,26852.6299867225,44075.0892552973,0,0,87521.5520004511,70302.5359773926,0,287778.910424537,648173.244121893,"4_83_1",1,FALSE
"6116",2023-01-29,609811,0,-179543.92688378,0,55410.9903416317,0,0,0,0,40492.6486103255,15214.2292312516,2541.68422169415,96841.444347341,10245.1571209708,275.65262966204,4056.64809041383,0,0,27251.2591787788,36205.113015426,0,0,73924.5675148864,53146.562143066,0,287778.910424537,523840.939986205,"4_83_1",1,FALSE
"6117",2023-02-05,593941,0,-207894.663865552,0,27705.4951708158,0,0,0,0,41131.1198489035,16408.4131361514,1691.11072372252,99794.63387732,15027.5103397082,783.091856488795,3811.70672757043,0,0,28198.5356557475,30298.2015572821,0,0,79437.1416072117,44698.0404168934,0,287778.910424537,468869.2474768,"4_83_1",1,FALSE
"6118",2023-02-12,561566,0,-204729.101480557,0,3392.50961275296,0,0,0,0,43055.678718382,15693.1372842584,1159.03951500308,104518.138116275,14108.9106529565,55.1805834875557,3582.46934312538,0,0,28814.4944300627,24223.4694576338,0,0,100019.409694673,51781.6513548633,0,287778.910424537,473453.897707454,"4_83_1",1,FALSE
"6119",2023-02-19,619856,0,-183863.564644734,-16833.3620109095,0,0,0,2731.35894983602,0,46205.2155858311,12223.4054100013,1251.32362188059,106952.161604718,14239.6547687561,85.0070183146053,3367.80415278031,0,0,29170.5700279368,22911.4407591502,0,0,78433.5265581639,42705.5391919644,0,287778.910424537,447358.991418226,"4_83_1",1,FALSE
"6120",2023-02-26,510636,0,-149960.739420102,0,0,0,0,0,0,48858.6081599513,10002.6221974308,1588.77471588862,108847.9029154,13714.4328388678,23.9202845623352,3166.67082020611,0,0,32879.467731987,21660.9314801065,0,0,69193.0816916032,32694.4673986432,0,287778.910424537,480449.051239082,"4_83_1",1,FALSE
"6121",2023-03-05,676609,0,-101568.536204904,0,31098.0047835688,0,0,0,0,48303.0945786749,12347.2693054258,1649.61550328846,110614.904966177,8476.30414008111,0.325121327602328,2978.11246537056,0,0,37814.1111308466,13000.6333135576,0,0,74533.7228294907,29380.2108778856,0,287778.910424537,556406.683235327,"4_83_1",1,FALSE
"6122",2023-03-12,882591,0,-52221.9464078048,0,91032.3412755378,0,0,0,0,45489.4617260584,15833.0281946374,1381.48275528838,110892.224856954,21389.1331453368,3.10308570377868e-06,2801.24839138356,0,0,40765.3346280758,15696.995474777,0,0,146907.722505221,23040.181831673,0,287778.910424537,750786.118804778,"4_83_1",1,FALSE
"6123",2023-03-19,773232,0,-27486.1302907783,0,63326.8461047219,0,0,2731.35894983602,36706.8458930347,44047.3492196222,16953.3784516601,1120.56147475112,109212.516420484,33701.5770248362,4.71333081303635e-16,2635.26746918635,0,0,42384.2020816446,24116.9881853735,0,0,116922.469438331,12464.5615537279,0,287778.910424537,766616.702400968,"4_83_1",1,FALSE
"6124",2023-03-26,521967,0,-35002.4816991156,0,35621.3509339061,0,0,0,12235.6152976782,37824.3275645406,15243.5761693575,1035.81040264756,104403.250651288,22936.9015537979,2.21402490851196e-32,2479.42212293437,0,0,43266.0205788555,44986.135950139,0,0,83087.4794955526,11619.1466022071,0,287778.910424537,667515.466048325,"4_83_1",1,FALSE
"6125",2023-04-02,620251,0,-49595.4131175841,0,8481.2740318824,-34347.5931372352,0,0,0,36834.332697388,14060.8873438745,1268.28135412978,100591.726113032,23390.553988441,4.13467828521928e-57,2333.02286272908,0,0,43925.5142508381,57185.2299705657,0,0,79513.2222876242,28857.4292543547,0,287778.910424537,600277.378324577,"4_83_1",1,FALSE
"6126",2023-04-09,712058,0,-39940.741792178,0,0,-47632.9829355997,0,2731.35894983602,0,46485.8363236798,14397.4866020663,1606.08477015879,105512.801909932,18801.8916348811,2.76100607842433e-92,2195.43331525854,0,0,44283.0263832351,89537.2070721729,0,0,64581.9935475521,43574.8901942834,0,287778.910424537,633913.196399815,"4_83_1",1,FALSE
"6127",2023-04-16,764583,0,-6459.77980651671,0,0,-31755.3219570665,0,0,0,50202.4584194665,16697.2624243736,1953.78701219737,111284.107482674,16653.6105721351,4.31503869473081e-140,2066.06570678149,0,0,44467.6084715038,117264.06826099,0,0,97197.6422723638,43727.1118834307,0,287778.910424537,751077.53116687,"4_83_1",1,FALSE
"6128",2023-04-23,790696,0,19788.4175810416,0,0,-15877.6609785332,0,0,0,48463.5135010005,20751.2176988865,2735.27187757933,113479.713221263,14019.5887022785,7.72852629795446e-203,1944.37675664958,0,0,44559.5900744301,135706.021568252,0,0,113962.335695231,43803.6208926457,0,287778.910424537,831114.917015262,"4_83_1",1,FALSE
"6129",2023-04-30,885338,0,19619.7300544972,0,0,-1944.20338512652,0,0,0,55759.0473895207,24390.7263102279,3303.40668344671,113806.154431241,9571.45644030526,5.93535634264502e-283,1829.86394314842,0,0,48487.6843467041,140987.833876539,0,0,104536.195395454,29874.7755793884,0,287778.910424537,838001.581489883,"4_83_1",1,FALSE
"6130",2023-05-07,1354394,0,16609.1725693477,0,0,0,0,2731.35894983602,0,72657.1845313244,28520.0456716942,4038.20069854878,113856.480107179,7095.01440250594,0,1722.06210681841,0,0,51522.9745288612,152281.54284521,0,0,131252.246304555,27760.2681883823,0,287778.910424537,897825.4613288,"4_83_1",1,FALSE
"6131",2023-05-14,946631,0,53826.0298772794,0,0,0,0,0,24471.2305953565,85482.7785831932,29821.7808639639,4615.36640861117,111842.867952031,9048.66805791237,0,1620.54035956955,0,0,53249.1318628749,151097.725369633,0,0,129002.619673059,50271.2080519563,0,287778.910424537,992128.858079978,"4_83_1",1,FALSE
"6132",2023-05-21,952822,0,140494.762493051,0,0,0,0,0,73413.6917860695,78722.2996027083,28261.4072310438,4796.24542158234,106120.88272848,10185.7069067697,0,1524.89927082685,0,0,54172.8080256663,147991.293024971,0,0,170478.017225025,56825.2448086037,0,287778.910424537,1160766.16894933,"4_83_1",1,FALSE
"6133",2022-01-02,654913,0,-156839.423584781,0,0,0,0,0,27093.5084377915,145390.11016726,75997.4934258926,28552.1720959406,82462.1557368957,40361.3836036319,0,0,42378.8181178356,0,58502.2081266472,99307.1188654375,0,0,55772.7054605949,32740.1832527992,0,210171.955594454,741890.389300399,"4_85_3",13,FALSE
"6134",2022-01-09,1098519,0,-95988.5617325544,0,64375.7925446928,0,0,0,54187.016875583,130593.688091759,59620.2390800683,23627.0397145623,82730.6204377328,28016.7930983075,4451.26139938128,0,20960.9515563882,0,47604.074795419,94718.636722283,0,0,141296.806937656,24819.0067282193,0,210171.955594454,891185.321843953,"4_85_3",13,FALSE
"6135",2022-01-16,963182,0,-77086.2625770248,106403.945953971,55960.6562643408,0,0,0,135467.542188957,179101.873381788,61826.5038890242,23038.7387742156,88653.9363924091,27187.5823588051,14368.1726620064,0,1453.20155252325,0,42568.0617408039,85391.9039712164,0,0,97309.6915762545,26403.1606652415,0,210171.955594454,1078220.66438899,"4_85_3",13,FALSE
"6136",2022-01-23,557152,0,-108039.867147378,0,35343.5723774784,0,0,0,0,167900.082868507,62250.1789906085,24677.6470613197,94062.5811800016,24625.1054462395,443.602999083084,0,4.1320721626418,0,40966.4723988075,71706.8885681565,0,0,61965.2283118664,28556.7613669558,0,210171.955594454,714634.342088263,"4_85_3",13,FALSE
"6137",2022-01-30,594670,0,-148353.923807874,0,14726.488490616,0,0,0,0,139664.517643537,59733.3884042673,25522.6178259986,97069.4516672417,17675.3525320333,4455.39784779196,16613.0743476321,0.000243549194024754,5477.53244895814,47507.4566183529,66727.1914947517,0,0,22011.5132360181,42162.6257205925,0,210171.955594454,621164.640307921,"4_85_3",13,FALSE
"6138",2022-02-06,893466,0,-165912.780291644,0,420.7568140176,-48986.2231973188,0,0,0,149353.514491348,62948.737322746,24942.6175475676,96240.9261251005,25203.4462103336,14368.1726824238,34998.1855085624,1.48115060630803e-10,58918.320149543,56131.8256930089,69113.7973093454,0,0,100652.780977451,39374.9154530693,0,210171.955594454,727940.948390009,"4_85_3",13,FALSE
"6139",2022-02-13,836533,0,-160095.683403416,0,0,-52754.3942124972,0,0,13546.7542188957,191230.924354758,65898.3608895532,25234.5062318526,93220.441369246,36743.9720292311,24501.7291458245,40165.0830084865,4.852792098863e-19,68773.7877213142,61320.8892527444,55967.9245823864,0,0,140255.370421321,25108.8037643555,0,210171.955594454,839290.42496851,"4_85_3",13,FALSE
"6140",2022-02-20,726653,0,-141783.275961772,-14224.7224478228,0,-34290.3562381232,0,0,0,191309.157732847,64734.5859411673,26312.0409223236,96070.0893500544,35422.6836837416,35761.1450957364,45216.4656187434,4.55465257266296e-30,68773.8824231759,63378.7889749174,52198.9902862325,0,0,103393.859265622,22308.1591726629,0,210171.955594454,824753.449413961,"4_85_3",13,FALSE
"6141",2022-02-27,884322,0,-112786.316074603,0,0,-15826.3182637492,0,0,0,191598.17752313,58415.7422358572,28234.3076764322,101228.163765909,37514.2627273093,31620.5247746435,48486.0387446784,6.59656524842928e-44,67605.5515798461,72073.3365479691,50056.656682055,0,0,78912.7227727258,20807.1351971702,0,210171.955594454,868111.941483828,"4_85_3",13,FALSE
"6142",2022-03-06,854156,0,-73020.0551326986,0,0,-1130.45130455351,0,3785.77123715739,0,205502.504124636,58241.4043483886,31110.8670910287,103084.367024983,31421.5126655994,2239.04206442469,49714.7113053356,8.0428587303765e-61,31178.1742492387,81903.910613041,46528.7602953312,0,0,48087.7206424698,22278.0869509889,0,210171.955594454,851098.281769825,"4_85_3",13,FALSE
"6143",2022-03-13,1041636,0,-35955.9338863044,0,54698.385822288,0,0,0,0,199810.20338996,67955.3189968873,33266.6176418083,107201.73948143,51171.3217953646,0.0174795745831442,50221.3599828541,4.55857146774791e-81,0.504697061213111,87501.022199335,44966.3071142823,0,0,128477.115667055,23795.2106860994,0,210171.955594454,1023281.14666215,"4_85_3",13,FALSE
"6144",2022-03-20,1023846,0,-21246.4435416045,0,58905.953962464,0,0,3785.77123715739,13546.7542188957,176601.068698644,78193.2735808318,30929.9885458379,113355.236585612,55206.5552671068,15766.7330657724,50304.8405165066,6.70792453204381e-105,1.47075599282796e-36,89669.3895997193,50280.0280217254,0,0,160335.534218463,30681.1311713531,0,210171.955594454,1116487.77074294,"4_85_3",13,FALSE
"6145",2022-03-27,984190,0,-30256.6794371504,0,38288.8700756016,0,0,0,0,145609.576239407,80019.7560960102,28907.9404324147,114969.554883705,83804.3173393098,35340.4088645584,50020.0011051744,1.44629701566826e-132,4.23938579230323e-180,90554.0931458022,51754.6105457772,0,0,123955.439409985,47716.9905116531,0,210171.955594454,1070856.8348067,"4_85_3",13,FALSE
"6146",2022-04-03,1024756,0,-39793.1585532247,0,17671.7861887392,0,0,3785.77123715739,13546.7542188957,129885.48049241,72222.0310692898,30431.3625267903,112919.371787608,81949.2853008689,35844.9515915591,48590.3479256954,2.60381372835776e-164,0,91579.2327580588,55178.5691831383,0,0,128602.489947027,62916.6020223353,0,210171.955594454,1055502.8332908,"4_85_3",13,FALSE
"6147",2022-04-10,1010760,0,-27777.8944722461,0,1262.2704420528,0,0,0,0,140202.069434558,67164.7356405589,29027.154250593,113952.829717859,90110.0433046859,29298.8422026195,46359.9148340252,2.25062594601177e-200,0,92263.7666845765,91291.2358354123,0,0,163343.429790317,45103.4048808379,0,210171.955594454,1091773.7581403,"4_85_3",13,FALSE
"6148",2022-04-17,1048608,0,-193.762074224927,0,0,0,-14840.9151009255,3785.77123715739,0,146573.627565418,64856.141630103,28898.6478769979,117045.819914356,89253.7387101523,33977.3667753011,44081.2168820151,5.41492976880313e-241,0,92568.3968454058,82171.644873265,0,0,170947.470589448,28948.5854411772,0,210171.955594454,1098245.7067601,"4_85_3",13,FALSE
"6149",2022-04-24,962334,0,17126.6488017049,0,0,0,-28216.0608091671,0,0,135638.243782832,67959.9326462047,30500.1939445408,117563.664535603,73787.7183953128,4509.53964375257,41748.1883604024,2.11872191317418e-286,0,92664.0563346068,82579.578120654,0,0,116707.047275495,27108.9280419014,0,210171.955594454,989849.634668297,"4_85_3",13,FALSE
"6150",2022-05-01,1008991,0,14274.1904733557,0,0,0,-19238.2232789775,0,27093.5084377915,127287.044349735,78593.9854024054,32512.3620306636,116677.294314267,64107.96592425,4466.15757949742,39394.3938040531,0,0,88801.0619321229,83160.8615557315,0,0,89817.1097980803,24051.4361916978,0,210171.955594454,981171.104109128,"4_85_3",13,FALSE
"6151",2022-05-08,1075978,0,15313.9355131869,0,0,0,-10260.385748788,0,0,134862.427807105,87114.7857954402,37680.207790385,115340.492272606,58706.8218459956,14368.1727355091,37055.525216763,0,0,85490.6662584649,85607.1826493713,0,0,73297.2215968651,22345.3209747145,0,210171.955594454,967094.330302073,"4_85_3",13,FALSE
"6152",2022-05-15,1285122,0,52585.0070770527,0,0,0,-1832.211740855,0,0,160853.86415745,93261.6988544242,35494.3811694718,112922.29114724,64163.5367029531,443.602999083084,34762.5671251612,0,0,83871.3147943802,105645.170470791,0,0,87396.3455886343,22219.1974322355,0,210171.955594454,1061958.72137248,"4_85_3",13,FALSE
"6153",2022-05-22,1475683,0,125546.285624476,0,0,0,0,0,40640.2626566872,193563.958343224,102513.502345737,31305.0894957067,110783.985950482,61286.4116303062,23186.4916666873,32540.1859378162,0,0,83338.6641688543,99842.5596542248,0,0,159315.377835548,29087.004882015,0,210171.955594454,1303121.73578622,"4_85_3",13,FALSE
"6154",2022-05-29,1485880,0,193897.43816967,-124673.081464824,0,0,0,0,54187.016875583,201082.115547172,112622.806920089,35947.5044695111,109388.720611029,59113.4097178982,34670.9876674003,30406.7129897644,0,0,93694.6281933314,120059.911117125,0,0,141761.4987274,30775.9800329807,0,210171.955594454,1303107.60516859,"4_85_3",13,FALSE
"6155",2022-06-05,1260758,0,215378.313462132,0,0,0,0,3785.77123715739,0,183456.896169171,111264.030656661,38809.7491311745,107128.290789212,69630.0924456775,22048.6970889875,28374.7530689994,0,0,108759.969675924,126608.087149178,0,0,123136.027001728,40801.0607538283,0,210171.955594454,1389353.69422428,"4_85_3",13,FALSE
