"","email_sms_campaign_alphas","email_sms_campaign_gammas","email_sms_campaign_thetas","facebook_cost_alphas","facebook_cost_gammas","facebook_cost_thetas","google_ads_cost_alphas","google_ads_cost_gammas","google_ads_cost_thetas","influencer_cost_alphas","influencer_cost_gammas","influencer_cost_thetas","organic_impressions_alphas","organic_impressions_gammas","organic_impressions_thetas","other_cost_alphas","other_cost_gammas","other_cost_thetas","tiktok_cost_alphas","tiktok_cost_gammas","tiktok_cost_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"92",2.9146675,0.5923655,0.1682217,1.2579525,0.36054433,0.02620524,2.840885,0.9723941,0.1211511,1.506905,0.6118003,0.1433424,1.698395,0.4354171,0.2681058,0.55480175,0.4674113,0.352155,2.72072,0.8773922,0.2876595,0.6247952,0.664053285290291,0.749765439535863,0.553288030697099,0.0542051424914555,0.706974979708455,1.13442252637765,0.706974979708455,0.0104772926868798,0,33187.4781009116,0.0047895,6788164.2892316,1e-04,0,0.0781381130218506,142.334675073624,"4_99_5",4,99,5,1867,FALSE,TRUE,4,0.0447905328901579,3,FALSE
"93",2.9962675,0.8175457,0.1567836,0.6277505,0.5469278,0.0799197,1.893315,0.7865238,0.2022597,0.873875,0.9286497,0.2691051,1.4252175,0.7324376,0.0602526,0.93967,0.9010928,0.59137,0.556082,0.4710716,0.1286475,0.6426326,0.695588630850781,0.760692511268949,0.610925031171523,0.0533579426743629,0.62315346164245,1.04476665771568,0.62315346164245,0.171845599775102,0,44931.9999642115,0.00651982,6788164.2892316,1e-04,0,0.131931066513062,145.468386173248,"5_91_18",5,91,18,1728,TRUE,TRUE,6,0.0616978047015105,4,TRUE
"94",2.8561975,0.9492766,0.1347546,0.56599725,0.4407679,0.1059048,2.0884925,0.6788904,0.14874,0.6786465,0.32309104,0.2296749,1.237285,0.4947043,0.0579108,2.80273,0.4745821,0.7566865,2.0232275,0.5075192,0.02559225,0.6410279,0.705302929189457,0.76086174011573,0.615659744380094,0.0524996673307173,0.622933087862384,1.03839023625341,0.622933087862384,0.0346117070055851,0,35704.0740896626,0.00516027,6788164.2892316,1e-04,0,0.0731911659240723,145.981520175934,"5_92_5",5,92,5,1734,TRUE,TRUE,1,0.0234781236967304,5,FALSE
"95",2.97692,0.928824,0.063393,0.5447085,0.4243459,0.1012437,2.7228625,0.482994,0.1018866,0.569431,0.4188404,0.2778963,1.1072625,0.3781277,0.2182281,1.9141575,0.5245782,0.687844,1.994925,0.6798522,0.0748599,0.6418775,0.691110989006733,0.76194496276653,0.627178362871736,0.0537489359363978,0.621520639060655,1.02271167360549,0.621520639060655,0.0942569118121708,0,40511.2428009204,0.00586851,6788164.2892316,1e-04,0,0.087378978729248,148.694310188293,"5_93_18",5,93,18,1766,TRUE,TRUE,5,0.0353134429160334,5,FALSE
"96",2.85314,0.9259932,0.1336179,0.585918,0.4932252,0.0999378,2.1103875,0.6885784,0.1517922,0.70215675,0.3794003,0.2221905,1.3197025,0.521508,0.0809964,2.5099175,0.8145315,0.624251,1.82977,0.5631349,0.0384951,0.6408263,0.704642462491468,0.75923870891754,0.617730987900638,0.0525584647863866,0.625043436394071,1.03558846814697,0.625043436394071,0.0369436125176091,0,36968.2432589721,0.00534652,6788164.2892316,1e-04,0,0.101925849914551,149.808052062988,"5_94_10",5,94,10,1777,TRUE,TRUE,6,0.0232370176589156,5,FALSE
"97",2.97692,0.928824,0.063393,0.5447085,0.4243459,0.1012437,2.898685,0.36390993,0.0462633,0.63034625,0.4169476,0.1957482,1.148665,0.3753137,0.2551281,2.99782,0.301024744,0.705554,1.748635,0.5120097,0.0748599,0.6418775,0.702115926878059,0.75903804323958,0.591153022944171,0.0527029902392863,0.624358575236213,1.06936515134229,0.624358575236213,0.0398755217386012,0,40511.2428009204,0.00586851,6788164.2892316,1e-04,0,0.0815498828887939,151.562747001648,"5_95_10",5,95,10,1796,TRUE,TRUE,4,0.0311816620108897,5,FALSE
"98",2.85314,0.9259932,0.1336179,0.585918,0.4932252,0.0999378,2.1103875,0.6885784,0.1517922,0.61024925,0.304964001,0.2884056,1.3171875,0.5388666,0.2860548,2.5099175,0.8145315,0.624251,1.82977,0.5631349,0.0384951,0.6408263,0.705202448867725,0.762830959636197,0.613728359903336,0.0525086167476013,0.620362968398846,1.04099602307789,0.620362968398846,0.0460677366030725,0,36968.2432589721,0.00534652,6788164.2892316,1e-04,0,0.083935022354126,152.491274118423,"5_96_2",5,96,2,1807,TRUE,TRUE,2,0.0260024212385422,5,FALSE
"99",2.845705,0.9330933,0.1285998,0.59330875,0.33754716,0.1013763,2.02256,0.6757866,0.1472241,0.72558,0.4442616,0.2255409,1.11382,0.5838402,0.0735426,2.765655,0.5563386,0.7448325,1.9743125,0.4935514,0.02259024,0.6412364,0.711706969374721,0.759776092191714,0.606861086632684,0.0519261009956303,0.624345492959803,1.05020885321618,0.624345492959803,0.0463003702915202,0,29134.7383999558,0.00419241,6788164.2892316,1e-04,0,0.0717129707336426,153.194391012192,"5_96_11",5,96,11,1816,TRUE,TRUE,6,0.0279674000366564,5,FALSE
"100",2.8561975,0.9492766,0.1347546,0.56599725,0.4407679,0.1059048,2.1049875,0.6058384,0.1485534,0.688582,0.4161832,0.2296749,1.237285,0.4947043,0.0579108,2.80273,0.4745821,0.7566865,2.0232275,0.5075192,0.02559225,0.6410279,0.703085135494909,0.76036198277252,0.616983335140853,0.0526968447090152,0.623583659013415,1.03660069035332,0.623583659013415,0.0385872584147413,0,35704.0740896626,0.00516027,6788164.2892316,1e-04,0,0.0735869407653809,153.843484163284,"5_96_19",5,96,19,1824,TRUE,TRUE,3,0.0237312755855664,5,FALSE
"101",2.849925,0.9326838,0.1318296,0.5896035,0.477604,0.0931782,2.1206725,0.7259283,0.1569852,0.63357925,0.4092098,0.2869344,1.2815125,0.55648,0.2656563,2.20211,0.7990587,0.6515925,1.8409075,0.6131709,0.055302,0.6402602,0.691272715174715,0.778862805685292,0.621374000604892,0.0532422521275544,0.623826101539546,1.03424637962526,0.623826101539546,0.0420758300717649,0,44334.904867169,0.00643185,6788164.2892316,1e-04,0,0.0738999843597412,156.742497205734,"5_98_15",5,98,15,1858,TRUE,TRUE,5,0.0238589461094075,5,FALSE
"102",2.8537525,0.9306496,0.1347546,0.56599725,0.4407679,0.1059048,2.0884925,0.6866408,0.1511817,0.62392875,0.30858942,0.2766594,1.301205,0.530034,0.240426,2.56848,0.7465412,0.650738,1.8684625,0.5520119,0.0359145,0.6408665,0.705095204506898,0.762461908441296,0.614276027804703,0.0525181669303697,0.620845444315304,1.0402577830999,0.620845444315304,0.0356367427622627,0,36715.4094251102,0.00530927,6788164.2892316,1e-04,0,0.124505043029785,159.058109998703,"5_100_3",5,100,3,1884,TRUE,TRUE,1,0.0240476696445923,5,FALSE
"103",2.839565,0.9276235,0.1340085,0.65501575,0.5191364,0.080208,2.3255725,0.4378139,0.1376139,0.60889825,0.6250996,0.282348,1.0528125,0.6524157,0.2013069,1.9252475,0.5100469,0.7643145,1.9681,0.5338343,0.0431835,0.641063,0.69387292242674,0.76063602769289,0.620133978633758,0.0535080981063236,0.623226998537269,1.03232841760138,0.623226998537269,0.0473369021202732,0,40238.0465106401,0.00582826,6788164.2892316,1e-04,0,0.0759940147399902,162.460881233215,"5_102_1",5,102,1,1920,TRUE,TRUE,3,0.024508267821951,5,FALSE
"104",2.8426475,0.9342364,0.1395297,0.60931825,0.5037084,0.1008957,1.96926,0.6512474,0.1310601,0.5692855,0.33666887,0.2808324,1.52969,0.5931978,0.0595074,1.4399625,0.4810669,0.6893015,1.88763,0.6000053,0.0550908,0.6400904,0.696507271977722,0.780796490812829,0.618334893962379,0.0527889538824618,0.621092658460601,1.03838886179205,0.621092658460601,0.0684259336912682,0,37871.6575754021,0.00547962,6788164.2892316,1e-04,0,0.0733771324157715,163.382362127304,"5_102_12",5,102,12,1931,TRUE,TRUE,4,0.0304509816561997,2,FALSE
"105",2.8537525,0.9306496,0.1338453,0.56599725,0.4407679,0.1059048,2.0884925,0.6788904,0.14874,0.6786465,0.32309104,0.2296749,1.237285,0.4947043,0.0579108,2.80273,0.4745821,0.7566865,2.0232275,0.5075192,0.02559225,0.6410279,0.70551568277417,0.760462376635968,0.614250822375474,0.052480713105886,0.623453023374647,1.04029177076659,0.623453023374647,0.0347008333452129,0,35704.0740896626,0.00516027,6788164.2892316,1e-04,0,0.0700960159301758,164.471036195755,"5_103_6",5,103,6,1944,TRUE,TRUE,2,0.0239128270169207,5,FALSE
"106",2.85314,0.9259932,0.1336179,0.585918,0.4932252,0.0999378,2.1103875,0.6885784,0.1517922,0.70215675,0.3794003,0.2221905,1.3197025,0.521508,0.2085399,2.5567675,0.7601394,0.6454405,1.8607225,0.5542365,0.0364308,0.6408587,0.704863850140048,0.759282022947386,0.617343815227178,0.0525387632810958,0.624987209814433,1.0361127718059,0.624987209814433,0.0365644351871165,0,36765.9761918826,0.00531672,6788164.2892316,1e-04,0,0.0875020027160645,165.501462221146,"5_103_19",5,103,19,1957,TRUE,TRUE,5,0.0232880370258488,5,FALSE
"107",2.845705,0.9330933,0.1285998,0.59330875,0.33754716,0.1299327,1.9636275,0.7324537,0.1348779,0.532799,0.4442616,0.2255409,1.11382,0.5838402,0.0735426,2.765655,0.5563386,0.7448325,1.9743125,0.4935514,0.02259024,0.6412364,0.713191550099684,0.760841213981517,0.604359410395011,0.0517922302813545,0.622959821630977,1.0535449719727,0.622959821630977,0.0662694027210466,0,29134.7383999558,0.00419241,6788164.2892316,1e-04,0,0.0789790153503418,166.235077142715,"5_104_9",5,104,9,1966,TRUE,TRUE,4,0.0326596146283166,2,FALSE
"108",2.8561975,0.8981689,0.1347546,0.56599725,0.4407679,0.1059048,2.0884925,0.6788904,0.14874,0.6786465,0.32309104,0.2296749,1.237285,0.4947043,0.0579108,2.80273,0.4745821,0.7566865,2.0232275,0.5075192,0.02559225,0.6410279,0.705964965065149,0.759667334623897,0.611776424017164,0.0524406640205134,0.624486808231517,1.04362292697253,0.624486808231517,0.0348407832937694,0,35704.0740896626,0.00516027,6788164.2892316,1e-04,0,0.0777549743652344,166.952715158463,"5_104_17",5,104,17,1974,TRUE,TRUE,3,0.0246751696529267,5,FALSE
"109",2.806525,0.9072864,0.0952461,0.56209525,0.4247225,0.1091346,2.0903075,0.6778194,0.1523019,0.5933585,0.33498194,0.2852535,1.40522,0.5931208,0.2274204,2.32414,0.926563,0.520581,1.86671,0.581449,0.0540507,0.6402794,0.69218430705093,0.778980260826296,0.613984917718477,0.0531635887118636,0.623660409569625,1.04428954442732,0.623660409569625,0.0417765175119547,0,40358.9316269107,0.00584607,6788164.2892316,1e-04,0,0.0710239410400391,170.661497116089,"5_106_19",5,106,19,2014,TRUE,TRUE,4,0.0259216455328048,5,FALSE
